Core_name,Core_SMILES,Core_type,Substituent_name,Substituent_SMILES
3取代萘4,*c1cc(*)c2ccccc2c1*,3取代萘,,
3取代萘5,*c1cc2cccc(*)c2cc1*,3取代萘,,
3取代萘6,*c1cc2ccccc2c(*)c1*,3取代萘,,
3取代萘7,*c1ccc(*)c2c(*)cccc12,3取代萘,,
3取代萘8,*c1ccc2c(*)c(*)ccc2c1,3取代萘,,
3取代萘9,*c1ccc2c(*)cc(*)cc2c1,3取代萘,,
3取代萘10,*c1ccc2c(*)ccc(*)c2c1,3取代萘,,
3取代萘11,*c1ccc2c(*)cccc2c1*,3取代萘,,
3取代萘12,*c1ccc2cc(*)c(*)cc2c1,3取代萘,,
3取代萘13,*c1ccc2ccc(*)c(*)c2c1,3取代萘,,
3取代萘14,*c1ccc2cccc(*)c2c1*,3取代萘,,
4取代萘1,*c1c(*)c(*)c2ccccc2c1*,4取代萘,,
4取代萘2,*c1cc(*)c2c(*)c(*)ccc2c1,4取代萘,,
4取代萘3,*c1cc(*)c2c(*)cc(*)cc2c1,4取代萘,,
4取代萘4,*c1cc(*)c2c(*)ccc(*)c2c1,4取代萘,,
4取代萘5,*c1cc(*)c2c(*)cccc2c1*,4取代萘,,
4取代萘6,*c1cc(*)c2cc(*)c(*)cc2c1,4取代萘,,
4取代萘7,*c1cc(*)c2cc(*)cc(*)c2c1,4取代萘,,
4取代萘8,*c1cc(*)c2ccc(*)c(*)c2c1,4取代萘,,
4取代萘9,*c1cc(*)c2cccc(*)c2c1*,4取代萘,,
4取代萘10,*c1cc2c(*)ccc(*)c2cc1*,4取代萘,,
4取代萘11,*c1cc2c(*)cccc2c(*)c1*,4取代萘,,
4取代萘12,*c1cc2cc(*)c(*)cc2cc1*,4取代萘,,
4取代萘13,*c1cc2ccc(*)c(*)c2cc1*,4取代萘,,
4取代萘14,*c1cc2cccc(*)c2c(*)c1*,4取代萘,,
4取代萘15,*c1ccc(*)c2c(*)ccc(*)c12,4取代萘,,
4取代萘16,*c1ccc2c(*)c(*)c(*)cc2c1,4取代萘,,
4取代萘17,*c1ccc2c(*)c(*)cc(*)c2c1,4取代萘,,
4取代萘18,*c1ccc2c(*)c(*)ccc2c1*,4取代萘,,
4取代萘19,*c1ccc2c(*)cc(*)c(*)c2c1,4取代萘,,
4取代萘20,*c1ccc2c(*)ccc(*)c2c1*,4取代萘,,
4取代萘21,*c1ccc2cc(*)c(*)c(*)c2c1,4取代萘,,
4取代萘22,*c1ccc2ccc(*)c(*)c2c1*,4取代萘,,
5取代萘1,*c1c(*)c(*)c2c(*)cccc2c1*,5取代萘,,
5取代萘2,*c1cc(*)c2c(*)c(*)c(*)cc2c1,5取代萘,,
5取代萘3,*c1cc(*)c2c(*)c(*)cc(*)c2c1,5取代萘,,
5取代萘4,*c1cc(*)c2c(*)c(*)ccc2c1*,5取代萘,,
5取代萘5,*c1cc(*)c2c(*)cc(*)c(*)c2c1,5取代萘,,
5取代萘6,*c1cc(*)c2c(*)ccc(*)c2c1*,5取代萘,,
5取代萘7,*c1cc(*)c2cc(*)c(*)c(*)c2c1,5取代萘,,
5取代萘8,*c1cc2c(*)c(*)ccc2c(*)c1*,5取代萘,,
5取代萘9,*c1cc2c(*)cc(*)c(*)c2cc1*,5取代萘,,
5取代萘10,*c1cc2c(*)ccc(*)c2c(*)c1*,5取代萘,,
5取代萘11,*c1cc2cc(*)c(*)c(*)c2cc1*,5取代萘,,
5取代萘12,*c1cc2ccc(*)c(*)c2c(*)c1*,5取代萘,,
5取代萘13,*c1ccc2c(*)c(*)c(*)c(*)c2c1,5取代萘,,
5取代萘14,*c1ccc2c(*)cc(*)c(*)c2c1*,5取代萘,,
6取代萘1,*c1c(*)c(*)c2c(*)ccc(*)c2c1*,6取代萘,,
6取代萘2,*c1cc(*)c2c(*)c(*)c(*)c(*)c2c1,6取代萘,,
6取代萘3,*c1cc(*)c2c(*)c(*)cc(*)c2c1*,6取代萘,,
6取代萘4,*c1cc(*)c2c(*)cc(*)c(*)c2c1*,6取代萘,,
6取代萘5,*c1cc2c(*)c(*)c(*)c(*)c2cc1*,6取代萘,,
6取代萘6,*c1cc2c(*)c(*)c(*)cc2c(*)c1*,6取代萘,,
6取代萘7,*c1cc2c(*)c(*)cc(*)c2c(*)c1*,6取代萘,,
6取代萘8,*c1cc2c(*)cc(*)c(*)c2c(*)c1*,6取代萘,,
6取代萘9,*c1cc2cc(*)c(*)c(*)c2c(*)c1*,6取代萘,,
6取代萘10,*c1ccc2c(*)c(*)c(*)c(*)c2c1*,6取代萘,,
7取代萘1,*c1cc(*)c2c(*)c(*)c(*)c(*)c2c1*,7取代萘,,
7取代萘2,*c1cc2c(*)c(*)c(*)c(*)c2c(*)c1*,7取代萘,,
8取代萘1,*c1c(*)c(*)c2c(*)c(*)c(*)c(*)c2c1*,8取代萘,,
0取代蒽,c1c2ccccc2cc2ccccc12,0取代蒽,,
1取代蒽1,*c1c2ccccc2cc2ccccc12,1取代蒽,,
1取代蒽2,*c1ccc2cc3ccccc3cc2c1,1取代蒽,,
1取代蒽3,*c1cccc2cc3ccccc3cc12,1取代蒽,,
2取代蒽1,*c1c2ccccc2c(*)c2ccccc12,2取代蒽,,
2取代蒽2,*c1cc(*)c2cc3ccccc3cc2c1,2取代蒽,,
2取代蒽3,*c1cc2cc3ccccc3cc2cc1*,2取代蒽,,
2取代蒽4,*c1ccc(*)c2cc3ccccc3cc12,2取代蒽,,
2取代蒽5,*c1ccc2c(*)c3ccccc3cc2c1,2取代蒽,,
2取代蒽6,*c1ccc2cc3c(*)cccc3cc2c1,2取代蒽,,
2取代蒽7,*c1ccc2cc3cc(*)ccc3cc2c1,2取代蒽,,
2取代蒽8,*c1ccc2cc3ccc(*)cc3cc2c1,2取代蒽,,
2取代蒽9,*c1ccc2cc3cccc(*)c3cc2c1,2取代蒽,,
2取代蒽10,*c1ccc2cc3ccccc3c(*)c2c1,2取代蒽,,
2取代蒽11,*c1ccc2cc3ccccc3cc2c1*,2取代蒽,,
2取代蒽12,*c1cccc2c(*)c3ccccc3cc12,2取代蒽,,
2取代蒽13,*c1cccc2cc3c(*)cccc3cc12,2取代蒽,,
2取代蒽14,*c1cccc2cc3cccc(*)c3cc12,2取代蒽,,
2取代蒽15,*c1cccc2cc3ccccc3c(*)c12,2取代蒽,,
3取代蒽1,*c1c2ccccc2c(*)c2c(*)cccc12,3取代蒽,,
3取代蒽2,*c1cc(*)c2c(*)c3ccccc3cc2c1,3取代蒽,,
3取代蒽3,*c1cc(*)c2cc3c(*)cccc3cc2c1,3取代蒽,,
3取代蒽4,*c1cc(*)c2cc3cccc(*)c3cc2c1,3取代蒽,,
3取代蒽5,*c1cc(*)c2cc3ccccc3c(*)c2c1,3取代蒽,,
3取代蒽6,*c1cc(*)c2cc3ccccc3cc2c1*,3取代蒽,,
3取代蒽7,*c1cc2cc3cccc(*)c3cc2cc1*,3取代蒽,,
3取代蒽8,*c1cc2cc3ccccc3c(*)c2cc1*,3取代蒽,,
3取代蒽9,*c1cc2cc3ccccc3cc2c(*)c1*,3取代蒽,,
3取代蒽10,*c1ccc(*)c2c(*)c3ccccc3cc12,3取代蒽,,
3取代蒽11,*c1ccc2c(*)c3c(*)cccc3cc2c1,3取代蒽,,
3取代蒽12,*c1ccc2c(*)c3cc(*)ccc3cc2c1,3取代蒽,,
3取代蒽13,*c1ccc2c(*)c3ccc(*)cc3cc2c1,3取代蒽,,
3取代蒽14,*c1ccc2c(*)c3cccc(*)c3cc2c1,3取代蒽,,
3取代蒽15,*c1ccc2c(*)c3ccccc3c(*)c2c1,3取代蒽,,
3取代蒽16,*c1ccc2c(*)c3ccccc3cc2c1*,3取代蒽,,
3取代蒽17,*c1ccc2cc3c(*)c(*)ccc3cc2c1,3取代蒽,,
3取代蒽18,*c1ccc2cc3c(*)cc(*)cc3cc2c1,3取代蒽,,
3取代蒽19,*c1ccc2cc3c(*)ccc(*)c3cc2c1,3取代蒽,,
3取代蒽20,*c1ccc2cc3c(*)cccc3c(*)c2c1,3取代蒽,,
3取代蒽21,*c1ccc2cc3c(*)cccc3cc2c1*,3取代蒽,,
3取代蒽22,*c1ccc2cc3cc(*)c(*)cc3cc2c1,3取代蒽,,
3取代蒽23,*c1ccc2cc3cc(*)cc(*)c3cc2c1,3取代蒽,,
3取代蒽24,*c1ccc2cc3ccc(*)c(*)c3cc2c1,3取代蒽,,
3取代蒽25,*c1ccc2cc3ccc(*)cc3c(*)c2c1,3取代蒽,,
3取代蒽26,*c1ccc2cc3cccc(*)c3c(*)c2c1,3取代蒽,,
3取代蒽27,*c1ccc2cc3cccc(*)c3cc2c1*,3取代蒽,,
3取代蒽28,*c1ccc2cc3ccccc3c(*)c2c1*,3取代蒽,,
3取代蒽29,*c1cccc2c(*)c3c(*)cccc3cc12,3取代蒽,,
3取代蒽30,*c1cccc2c(*)c3cccc(*)c3cc12,3取代蒽,,
3取代蒽31,*c1cccc2cc3c(*)ccc(*)c3cc12,3取代蒽,,
3取代蒽32,*c1cccc2cc3cccc(*)c3c(*)c12,3取代蒽,,
4取代蒽1,*c1c(*)c(*)c2cc3ccccc3cc2c1*,4取代蒽,,
4取代蒽2,*c1c2cccc(*)c2c(*)c2c(*)cccc12,4取代蒽,,
4取代蒽3,*c1cc(*)c2c(*)c3c(*)cccc3cc2c1,4取代蒽,,
4取代蒽4,*c1cc(*)c2c(*)c3cc(*)ccc3cc2c1,4取代蒽,,
4取代蒽5,*c1cc(*)c2c(*)c3cccc(*)c3cc2c1,4取代蒽,,
4取代蒽6,*c1cc(*)c2c(*)c3ccccc3c(*)c2c1,4取代蒽,,
4取代蒽7,*c1cc(*)c2c(*)c3ccccc3cc2c1*,4取代蒽,,
4取代蒽8,*c1cc(*)c2cc3c(*)c(*)ccc3cc2c1,4取代蒽,,
4取代蒽9,*c1cc(*)c2cc3c(*)cc(*)cc3cc2c1,4取代蒽,,
4取代蒽10,*c1cc(*)c2cc3c(*)ccc(*)c3cc2c1,4取代蒽,,
4取代蒽11,*c1cc(*)c2cc3c(*)cccc3c(*)c2c1,4取代蒽,,
4取代蒽12,*c1cc(*)c2cc3c(*)cccc3cc2c1*,4取代蒽,,
4取代蒽13,*c1cc(*)c2cc3cc(*)c(*)cc3cc2c1,4取代蒽,,
4取代蒽14,*c1cc(*)c2cc3cc(*)cc(*)c3cc2c1,4取代蒽,,
4取代蒽15,*c1cc(*)c2cc3ccc(*)c(*)c3cc2c1,4取代蒽,,
4取代蒽16,*c1cc(*)c2cc3cccc(*)c3c(*)c2c1,4取代蒽,,
4取代蒽17,*c1cc(*)c2cc3cccc(*)c3cc2c1*,4取代蒽,,
4取代蒽18,*c1cc(*)c2cc3ccccc3c(*)c2c1*,4取代蒽,,
4取代蒽19,*c1cc2c(*)c3ccccc3c(*)c2cc1*,4取代蒽,,
4取代蒽20,*c1cc2c(*)c3ccccc3cc2c(*)c1*,4取代蒽,,
4取代蒽21,*c1cc2cc3c(*)ccc(*)c3cc2cc1*,4取代蒽,,
4取代蒽22,*c1cc2cc3c(*)cccc3c(*)c2cc1*,4取代蒽,,
4取代蒽23,*c1cc2cc3c(*)cccc3cc2c(*)c1*,4取代蒽,,
4取代蒽24,*c1cc2cc3cc(*)c(*)cc3cc2cc1*,4取代蒽,,
4取代蒽25,*c1cc2cc3ccc(*)c(*)c3cc2cc1*,4取代蒽,,
4取代蒽26,*c1cc2cc3cccc(*)c3c(*)c2cc1*,4取代蒽,,
4取代蒽27,*c1cc2cc3cccc(*)c3cc2c(*)c1*,4取代蒽,,
4取代蒽28,*c1cc2cc3ccccc3c(*)c2c(*)c1*,4取代蒽,,
4取代蒽29,*c1ccc(*)c2c(*)c3c(*)cccc3cc12,4取代蒽,,
4取代蒽30,*c1ccc(*)c2c(*)c3ccccc3c(*)c12,4取代蒽,,
4取代蒽31,*c1ccc(*)c2cc3c(*)ccc(*)c3cc12,4取代蒽,,
4取代蒽32,*c1ccc2c(*)c3c(*)c(*)ccc3cc2c1,4取代蒽,,
4取代蒽33,*c1ccc2c(*)c3c(*)cc(*)cc3cc2c1,4取代蒽,,
4取代蒽34,*c1ccc2c(*)c3c(*)ccc(*)c3cc2c1,4取代蒽,,
4取代蒽35,*c1ccc2c(*)c3c(*)cccc3c(*)c2c1,4取代蒽,,
4取代蒽36,*c1ccc2c(*)c3c(*)cccc3cc2c1*,4取代蒽,,
4取代蒽37,*c1ccc2c(*)c3cc(*)c(*)cc3cc2c1,4取代蒽,,
4取代蒽38,*c1ccc2c(*)c3cc(*)cc(*)c3cc2c1,4取代蒽,,
4取代蒽39,*c1ccc2c(*)c3cc(*)ccc3c(*)c2c1,4取代蒽,,
4取代蒽40,*c1ccc2c(*)c3ccc(*)c(*)c3cc2c1,4取代蒽,,
4取代蒽41,*c1ccc2c(*)c3ccc(*)cc3c(*)c2c1,4取代蒽,,
4取代蒽42,*c1ccc2c(*)c3cccc(*)c3c(*)c2c1,4取代蒽,,
4取代蒽43,*c1ccc2c(*)c3cccc(*)c3cc2c1*,4取代蒽,,
4取代蒽44,*c1ccc2c(*)c3ccccc3c(*)c2c1*,4取代蒽,,
4取代蒽45,*c1ccc2cc3c(*)c(*)c(*)cc3cc2c1,4取代蒽,,
4取代蒽46,*c1ccc2cc3c(*)c(*)cc(*)c3cc2c1,4取代蒽,,
4取代蒽47,*c1ccc2cc3c(*)c(*)ccc3c(*)c2c1,4取代蒽,,
4取代蒽48,*c1ccc2cc3c(*)c(*)ccc3cc2c1*,4取代蒽,,
4取代蒽49,*c1ccc2cc3c(*)cc(*)c(*)c3cc2c1,4取代蒽,,
4取代蒽50,*c1ccc2cc3c(*)cc(*)cc3c(*)c2c1,4取代蒽,,
4取代蒽51,*c1ccc2cc3c(*)ccc(*)c3c(*)c2c1,4取代蒽,,
4取代蒽52,*c1ccc2cc3c(*)ccc(*)c3cc2c1*,4取代蒽,,
4取代蒽53,*c1ccc2cc3c(*)cccc3c(*)c2c1*,4取代蒽,,
4取代蒽54,*c1ccc2cc3cc(*)c(*)c(*)c3cc2c1,4取代蒽,,
4取代蒽55,*c1ccc2cc3cc(*)c(*)cc3c(*)c2c1,4取代蒽,,
4取代蒽56,*c1ccc2cc3ccc(*)c(*)c3c(*)c2c1,4取代蒽,,
4取代蒽57,*c1ccc2cc3ccc(*)c(*)c3cc2c1*,4取代蒽,,
4取代蒽58,*c1ccc2cc3cccc(*)c3c(*)c2c1*,4取代蒽,,
4取代蒽59,*c1cccc2c(*)c3c(*)ccc(*)c3cc12,4取代蒽,,
4取代蒽60,*c1cccc2c(*)c3c(*)cccc3c(*)c12,4取代蒽,,
5取代蒽1,*c1c(*)c(*)c2c(*)c3ccccc3cc2c1*,5取代蒽,,
5取代蒽2,*c1c(*)c(*)c2cc3c(*)cccc3cc2c1*,5取代蒽,,
5取代蒽3,*c1cc(*)c2c(*)c3c(*)c(*)ccc3cc2c1,5取代蒽,,
5取代蒽4,*c1cc(*)c2c(*)c3c(*)cc(*)cc3cc2c1,5取代蒽,,
5取代蒽5,*c1cc(*)c2c(*)c3c(*)ccc(*)c3cc2c1,5取代蒽,,
5取代蒽6,*c1cc(*)c2c(*)c3c(*)cccc3c(*)c2c1,5取代蒽,,
5取代蒽7,*c1cc(*)c2c(*)c3c(*)cccc3cc2c1*,5取代蒽,,
5取代蒽8,*c1cc(*)c2c(*)c3cc(*)c(*)cc3cc2c1,5取代蒽,,
5取代蒽9,*c1cc(*)c2c(*)c3cc(*)cc(*)c3cc2c1,5取代蒽,,
5取代蒽10,*c1cc(*)c2c(*)c3ccc(*)c(*)c3cc2c1,5取代蒽,,
5取代蒽11,*c1cc(*)c2c(*)c3cccc(*)c3c(*)c2c1,5取代蒽,,
5取代蒽12,*c1cc(*)c2c(*)c3cccc(*)c3cc2c1*,5取代蒽,,
5取代蒽13,*c1cc(*)c2c(*)c3ccccc3c(*)c2c1*,5取代蒽,,
5取代蒽14,*c1cc(*)c2cc3c(*)c(*)c(*)cc3cc2c1,5取代蒽,,
5取代蒽15,*c1cc(*)c2cc3c(*)c(*)cc(*)c3cc2c1,5取代蒽,,
5取代蒽16,*c1cc(*)c2cc3c(*)c(*)ccc3c(*)c2c1,5取代蒽,,
5取代蒽17,*c1cc(*)c2cc3c(*)cc(*)c(*)c3cc2c1,5取代蒽,,
5取代蒽18,*c1cc(*)c2cc3c(*)cc(*)cc3c(*)c2c1,5取代蒽,,
5取代蒽19,*c1cc(*)c2cc3c(*)ccc(*)c3c(*)c2c1,5取代蒽,,
5取代蒽20,*c1cc(*)c2cc3c(*)ccc(*)c3cc2c1*,5取代蒽,,
5取代蒽21,*c1cc(*)c2cc3c(*)cccc3c(*)c2c1*,5取代蒽,,
5取代蒽22,*c1cc(*)c2cc3cc(*)c(*)c(*)c3cc2c1,5取代蒽,,
5取代蒽23,*c1cc(*)c2cc3cc(*)c(*)cc3c(*)c2c1,5取代蒽,,
5取代蒽24,*c1cc(*)c2cc3ccc(*)c(*)c3c(*)c2c1,5取代蒽,,
5取代蒽25,*c1cc(*)c2cc3cccc(*)c3c(*)c2c1*,5取代蒽,,
5取代蒽26,*c1cc2c(*)c3c(*)cccc3cc2c(*)c1*,5取代蒽,,
5取代蒽27,*c1cc2c(*)c3cccc(*)c3c(*)c2cc1*,5取代蒽,,
5取代蒽28,*c1cc2c(*)c3cccc(*)c3cc2c(*)c1*,5取代蒽,,
5取代蒽29,*c1cc2c(*)c3ccccc3c(*)c2c(*)c1*,5取代蒽,,
5取代蒽30,*c1cc2cc3c(*)c(*)ccc3c(*)c2cc1*,5取代蒽,,
5取代蒽31,*c1cc2cc3c(*)c(*)ccc3cc2c(*)c1*,5取代蒽,,
5取代蒽32,*c1cc2cc3c(*)cc(*)c(*)c3cc2cc1*,5取代蒽,,
5取代蒽33,*c1cc2cc3c(*)ccc(*)c3c(*)c2cc1*,5取代蒽,,
5取代蒽34,*c1cc2cc3c(*)ccc(*)c3cc2c(*)c1*,5取代蒽,,
5取代蒽35,*c1cc2cc3c(*)cccc3c(*)c2c(*)c1*,5取代蒽,,
5取代蒽36,*c1cc2cc3cc(*)c(*)c(*)c3cc2cc1*,5取代蒽,,
5取代蒽37,*c1cc2cc3cc(*)c(*)cc3c(*)c2cc1*,5取代蒽,,
5取代蒽38,*c1cc2cc3ccc(*)c(*)c3c(*)c2cc1*,5取代蒽,,
5取代蒽39,*c1cc2cc3ccc(*)c(*)c3cc2c(*)c1*,5取代蒽,,
5取代蒽40,*c1cc2cc3cccc(*)c3c(*)c2c(*)c1*,5取代蒽,,
5取代蒽41,*c1ccc(*)c2c(*)c3c(*)ccc(*)c3cc12,5取代蒽,,
5取代蒽42,*c1ccc2c(*)c3c(*)c(*)c(*)cc3cc2c1,5取代蒽,,
5取代蒽43,*c1ccc2c(*)c3c(*)c(*)cc(*)c3cc2c1,5取代蒽,,
5取代蒽44,*c1ccc2c(*)c3c(*)c(*)ccc3c(*)c2c1,5取代蒽,,
5取代蒽45,*c1ccc2c(*)c3c(*)c(*)ccc3cc2c1*,5取代蒽,,
5取代蒽46,*c1ccc2c(*)c3c(*)cc(*)c(*)c3cc2c1,5取代蒽,,
5取代蒽47,*c1ccc2c(*)c3c(*)cc(*)cc3c(*)c2c1,5取代蒽,,
5取代蒽48,*c1ccc2c(*)c3c(*)ccc(*)c3c(*)c2c1,5取代蒽,,
5取代蒽49,*c1ccc2c(*)c3c(*)ccc(*)c3cc2c1*,5取代蒽,,
5取代蒽50,*c1ccc2c(*)c3c(*)cccc3c(*)c2c1*,5取代蒽,,
5取代蒽51,*c1ccc2c(*)c3cc(*)c(*)c(*)c3cc2c1,5取代蒽,,
5取代蒽52,*c1ccc2c(*)c3cc(*)c(*)cc3c(*)c2c1,5取代蒽,,
5取代蒽53,*c1ccc2c(*)c3cc(*)cc(*)c3c(*)c2c1,5取代蒽,,
5取代蒽54,*c1ccc2c(*)c3ccc(*)c(*)c3c(*)c2c1,5取代蒽,,
5取代蒽55,*c1ccc2c(*)c3ccc(*)c(*)c3cc2c1*,5取代蒽,,
5取代蒽56,*c1ccc2c(*)c3cccc(*)c3c(*)c2c1*,5取代蒽,,
5取代蒽57,*c1ccc2cc3c(*)c(*)c(*)c(*)c3cc2c1,5取代蒽,,
5取代蒽58,*c1ccc2cc3c(*)c(*)c(*)cc3c(*)c2c1,5取代蒽,,
5取代蒽59,*c1ccc2cc3c(*)c(*)cc(*)c3c(*)c2c1,5取代蒽,,
5取代蒽60,*c1ccc2cc3c(*)c(*)cc(*)c3cc2c1*,5取代蒽,,
5取代蒽61,*c1ccc2cc3c(*)cc(*)c(*)c3c(*)c2c1,5取代蒽,,
5取代蒽62,*c1ccc2cc3c(*)cc(*)c(*)c3cc2c1*,5取代蒽,,
5取代蒽63,*c1ccc2cc3c(*)ccc(*)c3c(*)c2c1*,5取代蒽,,
5取代蒽64,*c1ccc2cc3cc(*)c(*)c(*)c3c(*)c2c1,5取代蒽,,
5取代蒽65,*c1ccc2cc3ccc(*)c(*)c3c(*)c2c1*,5取代蒽,,
5取代蒽66,*c1cccc2c(*)c3c(*)ccc(*)c3c(*)c12,5取代蒽,,
6取代蒽1,*c1c(*)c(*)c2c(*)c3c(*)cccc3cc2c1*,6取代蒽,,
6取代蒽2,*c1c(*)c(*)c2c(*)c3cccc(*)c3cc2c1*,6取代蒽,,
6取代蒽3,*c1c(*)c(*)c2c(*)c3ccccc3c(*)c2c1*,6取代蒽,,
6取代蒽4,*c1c(*)c(*)c2cc3c(*)ccc(*)c3cc2c1*,6取代蒽,,
6取代蒽5,*c1cc(*)c2c(*)c3c(*)c(*)c(*)cc3cc2c1,6取代蒽,,
6取代蒽6,*c1cc(*)c2c(*)c3c(*)c(*)cc(*)c3cc2c1,6取代蒽,,
6取代蒽7,*c1cc(*)c2c(*)c3c(*)c(*)ccc3c(*)c2c1,6取代蒽,,
6取代蒽8,*c1cc(*)c2c(*)c3c(*)c(*)ccc3cc2c1*,6取代蒽,,
6取代蒽9,*c1cc(*)c2c(*)c3c(*)cc(*)c(*)c3cc2c1,6取代蒽,,
6取代蒽10,*c1cc(*)c2c(*)c3c(*)cc(*)cc3c(*)c2c1,6取代蒽,,
6取代蒽11,*c1cc(*)c2c(*)c3c(*)ccc(*)c3c(*)c2c1,6取代蒽,,
6取代蒽12,*c1cc(*)c2c(*)c3c(*)ccc(*)c3cc2c1*,6取代蒽,,
6取代蒽13,*c1cc(*)c2c(*)c3c(*)cccc3c(*)c2c1*,6取代蒽,,
6取代蒽14,*c1cc(*)c2c(*)c3cc(*)c(*)c(*)c3cc2c1,6取代蒽,,
6取代蒽15,*c1cc(*)c2c(*)c3cc(*)c(*)cc3c(*)c2c1,6取代蒽,,
6取代蒽16,*c1cc(*)c2c(*)c3cc(*)cc(*)c3c(*)c2c1,6取代蒽,,
6取代蒽17,*c1cc(*)c2c(*)c3ccc(*)c(*)c3c(*)c2c1,6取代蒽,,
6取代蒽18,*c1cc(*)c2c(*)c3cccc(*)c3c(*)c2c1*,6取代蒽,,
6取代蒽19,*c1cc(*)c2cc3c(*)c(*)c(*)c(*)c3cc2c1,6取代蒽,,
6取代蒽20,*c1cc(*)c2cc3c(*)c(*)c(*)cc3c(*)c2c1,6取代蒽,,
6取代蒽21,*c1cc(*)c2cc3c(*)c(*)cc(*)c3c(*)c2c1,6取代蒽,,
6取代蒽22,*c1cc(*)c2cc3c(*)c(*)cc(*)c3cc2c1*,6取代蒽,,
6取代蒽23,*c1cc(*)c2cc3c(*)cc(*)c(*)c3c(*)c2c1,6取代蒽,,
6取代蒽24,*c1cc(*)c2cc3c(*)cc(*)c(*)c3cc2c1*,6取代蒽,,
6取代蒽25,*c1cc(*)c2cc3c(*)ccc(*)c3c(*)c2c1*,6取代蒽,,
6取代蒽26,*c1cc(*)c2cc3cc(*)c(*)c(*)c3c(*)c2c1,6取代蒽,,
6取代蒽27,*c1cc2c(*)c3c(*)c(*)ccc3cc2c(*)c1*,6取代蒽,,
6取代蒽28,*c1cc2c(*)c3c(*)ccc(*)c3c(*)c2cc1*,6取代蒽,,
6取代蒽29,*c1cc2c(*)c3c(*)ccc(*)c3cc2c(*)c1*,6取代蒽,,
6取代蒽30,*c1cc2c(*)c3c(*)cccc3c(*)c2c(*)c1*,6取代蒽,,
6取代蒽31,*c1cc2c(*)c3cc(*)c(*)cc3c(*)c2cc1*,6取代蒽,,
6取代蒽32,*c1cc2c(*)c3ccc(*)c(*)c3c(*)c2cc1*,6取代蒽,,
6取代蒽33,*c1cc2c(*)c3ccc(*)c(*)c3cc2c(*)c1*,6取代蒽,,
6取代蒽34,*c1cc2c(*)c3cccc(*)c3c(*)c2c(*)c1*,6取代蒽,,
6取代蒽35,*c1cc2cc3c(*)c(*)c(*)c(*)c3cc2cc1*,6取代蒽,,
6取代蒽36,*c1cc2cc3c(*)c(*)c(*)cc3c(*)c2cc1*,6取代蒽,,
6取代蒽37,*c1cc2cc3c(*)c(*)c(*)cc3cc2c(*)c1*,6取代蒽,,
6取代蒽38,*c1cc2cc3c(*)c(*)cc(*)c3c(*)c2cc1*,6取代蒽,,
6取代蒽39,*c1cc2cc3c(*)c(*)cc(*)c3cc2c(*)c1*,6取代蒽,,
6取代蒽40,*c1cc2cc3c(*)c(*)ccc3c(*)c2c(*)c1*,6取代蒽,,
6取代蒽41,*c1cc2cc3c(*)cc(*)c(*)c3c(*)c2cc1*,6取代蒽,,
6取代蒽42,*c1cc2cc3c(*)cc(*)c(*)c3cc2c(*)c1*,6取代蒽,,
