SMILES,Core_type
N#Cc1cc2c(s1)sc1sc(-c3ccccc3)cc12,2取代顺顺并三噻吩
COc1cc2c(s1)sc1scc(I)c12,2取代顺顺并三噻吩
COc1sc2sc3sccc3c2c1-c1cccs1,2取代顺顺并三噻吩
Ic1cc2c(s1)sc1sc(-c3cccs3)cc12,2取代顺顺并三噻吩
Oc1csc2sc3scc(O)c3c12,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1scc(-c3cccs3)c12,2取代顺顺并三噻吩
Clc1sc2sc3sccc3c2c1-c1cccs1,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(O)cc12,2取代顺顺并三噻吩
Cc1c(-c2ccccc2)sc2sc3sccc3c12,2取代顺顺并三噻吩
Clc1cc2c(s1)sc1sc(-c3ccccc3)cc12,2取代顺顺并三噻吩
N#Cc1cc2c(s1)sc1sc(Cl)cc12,2取代顺顺并三噻吩
Oc1cc2c(s1)sc1sc(-c3ccccc3)cc12,2取代顺顺并三噻吩
Cc1c(I)sc2sc3sccc3c12,2取代顺顺并三噻吩
COc1sc2sc3sccc3c2c1C,2取代顺顺并三噻吩
COc1cc2c(s1)sc1scc(OC)c12,2取代顺顺并三噻吩
c1csc(-c2sc3sc4sccc4c3c2-c2cccs2)c1,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(F)cc12,2取代顺顺并三噻吩
Oc1csc2sc3sc(Br)cc3c12,2取代顺顺并三噻吩
N#Cc1csc2sc3sc(Br)cc3c12,2取代顺顺并三噻吩
N#Cc1sc2sc3sccc3c2c1F,2取代顺顺并三噻吩
N#Cc1cc2c(s1)sc1sc(O)cc12,2取代顺顺并三噻吩
COc1c(-c2cccs2)sc2sc3sccc3c12,2取代顺顺并三噻吩
Cc1csc2sc3sc(I)cc3c12,2取代顺顺并三噻吩
Fc1csc2sc3scc(-c4ccccc4)c3c12,2取代顺顺并三噻吩
Ic1sc2sc3sccc3c2c1I,2取代顺顺并三噻吩
Cc1sc2sc3sccc3c2c1O,2取代顺顺并三噻吩
N#Cc1sc2sc3sccc3c2c1Br,2取代顺顺并三噻吩
N#Cc1sc2sc3sccc3c2c1Cl,2取代顺顺并三噻吩
COc1sc2sc3sccc3c2c1I,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1scc(F)c12,2取代顺顺并三噻吩
Clc1sc2sc3sccc3c2c1Cl,2取代顺顺并三噻吩
Fc1csc2sc3scc(Br)c3c12,2取代顺顺并三噻吩
COc1c(C)sc2sc3sccc3c12,2取代顺顺并三噻吩
Clc1cc2c(s1)sc1sc(-c3cccs3)cc12,2取代顺顺并三噻吩
COc1cc2c(s1)sc1scc(Br)c12,2取代顺顺并三噻吩
N#Cc1csc2sc3sc(-c4cccs4)cc3c12,2取代顺顺并三噻吩
Cc1csc2sc3scc(C)c3c12,2取代顺顺并三噻吩
c1ccc(-c2csc3sc4scc(-c5cccs5)c4c23)cc1,2取代顺顺并三噻吩
N#Cc1csc2sc3scc(F)c3c12,2取代顺顺并三噻吩
N#Cc1c(-c2cccs2)sc2sc3sccc3c12,2取代顺顺并三噻吩
Brc1sc2sc3sccc3c2c1-c1cccs1,2取代顺顺并三噻吩
Fc1c(Br)sc2sc3sccc3c12,2取代顺顺并三噻吩
Clc1cc2c(s1)sc1scc(Cl)c12,2取代顺顺并三噻吩
N#Cc1cc2c(s1)sc1sc(C#N)cc12,2取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(OC)cc12,2取代顺顺并三噻吩
N#Cc1c(-c2ccccc2)sc2sc3sccc3c12,2取代顺顺并三噻吩
Cc1csc2sc3sc(-c4ccccc4)cc3c12,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(I)cc12,2取代顺顺并三噻吩
COc1csc2sc3scc(C#N)c3c12,2取代顺顺并三噻吩
Oc1csc2sc3sc(I)cc3c12,2取代顺顺并三噻吩
c1csc(-c2cc3c(s2)sc2sc(-c4cccs4)cc23)c1,2取代顺顺并三噻吩
Brc1csc2sc3scc(I)c3c12,2取代顺顺并三噻吩
Oc1c(F)sc2sc3sccc3c12,2取代顺顺并三噻吩
Ic1cc2c(s1)sc1scc(-c3ccccc3)c12,2取代顺顺并三噻吩
c1ccc(-c2csc3sc4scc(-c5ccccc5)c4c23)cc1,2取代顺顺并三噻吩
Fc1cc2c(s1)sc1scc(Br)c12,2取代顺顺并三噻吩
Brc1cc2c(s1)sc1scc(I)c12,2取代顺顺并三噻吩
Fc1sc2sc3sccc3c2c1Cl,2取代顺顺并三噻吩
Clc1sc2sc3sccc3c2c1-c1ccccc1,2取代顺顺并三噻吩
Cc1csc2sc3sc(C#N)cc3c12,2取代顺顺并三噻吩
c1ccc(-c2cc3c(s2)sc2sc(-c4cccs4)cc23)cc1,2取代顺顺并三噻吩
Fc1csc2sc3sc(I)cc3c12,2取代顺顺并三噻吩
c1csc(-c2csc3sc4scc(-c5cccs5)c4c23)c1,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1scc(I)c12,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1scc(Cl)c12,2取代顺顺并三噻吩
Oc1csc2sc3sc(-c4ccccc4)cc3c12,2取代顺顺并三噻吩
Ic1cc2c(s1)sc1scc(I)c12,2取代顺顺并三噻吩
COc1csc2sc3scc(I)c3c12,2取代顺顺并三噻吩
Fc1sc2sc3sccc3c2c1-c1cccs1,2取代顺顺并三噻吩
Oc1sc2sc3sccc3c2c1Br,2取代顺顺并三噻吩
Fc1c(-c2cccs2)sc2sc3sccc3c12,2取代顺顺并三噻吩
Oc1csc2sc3scc(I)c3c12,2取代顺顺并三噻吩
c1csc(-c2cc3c(s2)sc2scc(-c4cccs4)c23)c1,2取代顺顺并三噻吩
COc1cc2c(s1)sc1scc(F)c12,2取代顺顺并三噻吩
N#Cc1csc2sc3scc(Br)c3c12,2取代顺顺并三噻吩
Fc1csc2sc3sc(-c4ccccc4)cc3c12,2取代顺顺并三噻吩
COc1cc2c(s1)sc1scc(C#N)c12,2取代顺顺并三噻吩
Oc1sc2sc3sccc3c2c1-c1cccs1,2取代顺顺并三噻吩
N#Cc1csc2sc3scc(O)c3c12,2取代顺顺并三噻吩
Cc1sc2sc3sccc3c2c1Br,2取代顺顺并三噻吩
Brc1cc2c(s1)sc1sc(-c3ccccc3)cc12,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(Br)cc12,2取代顺顺并三噻吩
Clc1sc2sc3sccc3c2c1I,2取代顺顺并三噻吩
Fc1csc2sc3scc(F)c3c12,2取代顺顺并三噻吩
Clc1csc2sc3sc(-c4ccccc4)cc3c12,2取代顺顺并三噻吩
N#Cc1csc2sc3scc(-c4cccs4)c3c12,2取代顺顺并三噻吩
Cc1csc2sc3scc(Cl)c3c12,2取代顺顺并三噻吩
Clc1csc2sc3sc(Br)cc3c12,2取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(Cl)cc12,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(C)cc12,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(-c3ccccc3)cc12,2取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(O)cc12,2取代顺顺并三噻吩
Cc1csc2sc3scc(O)c3c12,2取代顺顺并三噻吩
Clc1csc2sc3scc(Cl)c3c12,2取代顺顺并三噻吩
Cc1sc2sc3sccc3c2c1-c1ccccc1,2取代顺顺并三噻吩
c1ccc(-c2c(-c3cccs3)sc3sc4sccc4c23)cc1,2取代顺顺并三噻吩
Oc1csc2sc3scc(Br)c3c12,2取代顺顺并三噻吩
Brc1sc2sc3sccc3c2c1I,2取代顺顺并三噻吩
COc1c(I)sc2sc3sccc3c12,2取代顺顺并三噻吩
Clc1csc2sc3scc(Br)c3c12,2取代顺顺并三噻吩
Cc1csc2sc3scc(Br)c3c12,2取代顺顺并三噻吩
Clc1csc2sc3sc(-c4cccs4)cc3c12,2取代顺顺并三噻吩
COc1c(C#N)sc2sc3sccc3c12,2取代顺顺并三噻吩
Clc1cc2c(s1)sc1sc(I)cc12,2取代顺顺并三噻吩
c1ccc(-c2sc3sc4sccc4c3c2-c2ccccc2)cc1,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1scc(Br)c12,2取代顺顺并三噻吩
Oc1c(Cl)sc2sc3sccc3c12,2取代顺顺并三噻吩
N#Cc1csc2sc3scc(C#N)c3c12,2取代顺顺并三噻吩
Clc1c(-c2ccccc2)sc2sc3sccc3c12,2取代顺顺并三噻吩
N#Cc1c(Cl)sc2sc3sccc3c12,2取代顺顺并三噻吩
COc1csc2sc3scc(-c4cccs4)c3c12,2取代顺顺并三噻吩
Clc1c(-c2cccs2)sc2sc3sccc3c12,2取代顺顺并三噻吩
N#Cc1c(Br)sc2sc3sccc3c12,2取代顺顺并三噻吩
Cc1sc2sc3sccc3c2c1Cl,2取代顺顺并三噻吩
Brc1sc2sc3sccc3c2c1-c1ccccc1,2取代顺顺并三噻吩
Cc1csc2sc3sc(F)cc3c12,2取代顺顺并三噻吩
N#Cc1c(F)sc2sc3sccc3c12,2取代顺顺并三噻吩
Ic1c(-c2cccs2)sc2sc3sccc3c12,2取代顺顺并三噻吩
COc1csc2sc3sc(C#N)cc3c12,2取代顺顺并三噻吩
Oc1cc2c(s1)sc1sc(O)cc12,2取代顺顺并三噻吩
COc1csc2sc3sc(-c4cccs4)cc3c12,2取代顺顺并三噻吩
Ic1csc2sc3scc(-c4ccccc4)c3c12,2取代顺顺并三噻吩
Cc1sc2sc3sccc3c2c1-c1cccs1,2取代顺顺并三噻吩
Brc1cc2c(s1)sc1scc(Br)c12,2取代顺顺并三噻吩
Fc1sc2sc3sccc3c2c1Br,2取代顺顺并三噻吩
Cc1csc2sc3scc(I)c3c12,2取代顺顺并三噻吩
N#Cc1cc2c(s1)sc1scc(-c3cccs3)c12,2取代顺顺并三噻吩
COc1c(O)sc2sc3sccc3c12,2取代顺顺并三噻吩
Ic1sc2sc3sccc3c2c1-c1cccs1,2取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(I)cc12,2取代顺顺并三噻吩
COc1csc2sc3scc(-c4ccccc4)c3c12,2取代顺顺并三噻吩
Fc1csc2sc3sc(Br)cc3c12,2取代顺顺并三噻吩
Clc1cc2c(s1)sc1scc(-c3cccs3)c12,2取代顺顺并三噻吩
Oc1csc2sc3sc(-c4cccs4)cc3c12,2取代顺顺并三噻吩
c1ccc(-c2cc3c(s2)sc2scc(-c4ccccc4)c23)cc1,2取代顺顺并三噻吩
Oc1csc2sc3scc(-c4ccccc4)c3c12,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(Cl)cc12,2取代顺顺并三噻吩
COc1sc2sc3sccc3c2c1C#N,2取代顺顺并三噻吩
Oc1csc2sc3sc(Cl)cc3c12,2取代顺顺并三噻吩
N#Cc1sc2sc3sccc3c2c1-c1ccccc1,2取代顺顺并三噻吩
N#Cc1sc2sc3sccc3c2c1C#N,2取代顺顺并三噻吩
Brc1csc2sc3sc(I)cc3c12,2取代顺顺并三噻吩
Oc1cc2c(s1)sc1scc(F)c12,2取代顺顺并三噻吩
Fc1cc2c(s1)sc1sc(F)cc12,2取代顺顺并三噻吩
Cc1c(Cl)sc2sc3sccc3c12,2取代顺顺并三噻吩
Brc1cc2c(s1)sc1sc(-c3cccs3)cc12,2取代顺顺并三噻吩
N#Cc1cc2c(s1)sc1sc(F)cc12,2取代顺顺并三噻吩
Brc1cc2c(s1)sc1scc(-c3ccccc3)c12,2取代顺顺并三噻吩
Fc1cc2c(s1)sc1sc(Br)cc12,2取代顺顺并三噻吩
c1ccc(-c2cc3c(s2)sc2scc(-c4cccs4)c23)cc1,2取代顺顺并三噻吩
COc1sc2sc3sccc3c2c1O,2取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(F)cc12,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(-c3cccs3)cc12,2取代顺顺并三噻吩
Fc1csc2sc3sc(-c4cccs4)cc3c12,2取代顺顺并三噻吩
Cc1csc2sc3sc(Br)cc3c12,2取代顺顺并三噻吩
COc1c(Br)sc2sc3sccc3c12,2取代顺顺并三噻吩
N#Cc1c(I)sc2sc3sccc3c12,2取代顺顺并三噻吩
N#Cc1cc2c(s1)sc1scc(Cl)c12,2取代顺顺并三噻吩
Brc1csc2sc3scc(-c4cccs4)c3c12,2取代顺顺并三噻吩
Fc1cc2c(s1)sc1sc(I)cc12,2取代顺顺并三噻吩
Cc1cc2c(s1)sc1scc(C#N)c12,2取代顺顺并三噻吩
COc1csc2sc3sc(Cl)cc3c12,2取代顺顺并三噻吩
Fc1cc2c(s1)sc1scc(F)c12,2取代顺顺并三噻吩
Ic1csc2sc3scc(I)c3c12,2取代顺顺并三噻吩
Brc1sc2sc3sccc3c2c1Br,2取代顺顺并三噻吩
COc1sc2sc3sccc3c2c1Br,2取代顺顺并三噻吩
Ic1c(-c2ccccc2)sc2sc3sccc3c12,2取代顺顺并三噻吩
Fc1sc2sc3sccc3c2c1I,2取代顺顺并三噻吩
Brc1csc2sc3sc(-c4ccccc4)cc3c12,2取代顺顺并三噻吩
Oc1csc2sc3scc(Cl)c3c12,2取代顺顺并三噻吩
Brc1csc2sc3scc(Br)c3c12,2取代顺顺并三噻吩
COc1csc2sc3sc(I)cc3c12,2取代顺顺并三噻吩
Fc1cc2c(s1)sc1scc(-c3cccs3)c12,2取代顺顺并三噻吩
Oc1cc2c(s1)sc1sc(Br)cc12,2取代顺顺并三噻吩
Brc1c(I)sc2sc3sccc3c12,2取代顺顺并三噻吩
COc1sc2sc3sccc3c2c1OC,2取代顺顺并三噻吩
Fc1cc2c(s1)sc1sc(-c3cccs3)cc12,2取代顺顺并三噻吩
N#Cc1sc2sc3sccc3c2c1O,2取代顺顺并三噻吩
Oc1c(Br)sc2sc3sccc3c12,2取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(C)cc12,2取代顺顺并三噻吩
N#Cc1cc2c(s1)sc1scc(C#N)c12,2取代顺顺并三噻吩
Oc1c(I)sc2sc3sccc3c12,2取代顺顺并三噻吩
Oc1cc2c(s1)sc1scc(-c3ccccc3)c12,2取代顺顺并三噻吩
Clc1csc2sc3scc(-c4cccs4)c3c12,2取代顺顺并三噻吩
N#Cc1cc2c(s1)sc1sc(-c3cccs3)cc12,2取代顺顺并三噻吩
Ic1cc2c(s1)sc1scc(-c3cccs3)c12,2取代顺顺并三噻吩
Ic1csc2sc3sc(-c4cccs4)cc3c12,2取代顺顺并三噻吩
COc1cc2c(s1)sc1scc(-c3cccs3)c12,2取代顺顺并三噻吩
N#Cc1csc2sc3sc(F)cc3c12,2取代顺顺并三噻吩
Cc1c(I)sc2sc3sc(I)cc3c12,3取代顺顺并三噻吩
Fc1sc2sc3sc(I)cc3c2c1I,3取代顺顺并三噻吩
Cc1c(F)sc2sc3scc(Cl)c3c12,3取代顺顺并三噻吩
Cc1csc2sc3sc(Cl)c(F)c3c12,3取代顺顺并三噻吩
Oc1c(Cl)sc2sc3sc(-c4ccccc4)cc3c12,3取代顺顺并三噻吩
Cc1sc2sc3scc(Cl)c3c2c1Br,3取代顺顺并三噻吩
COc1sc2sc3sc(F)cc3c2c1Cl,3取代顺顺并三噻吩
Ic1cc2c(s1)sc1sc(I)c(-c3ccccc3)c12,3取代顺顺并三噻吩
COc1sc2sc3sc(-c4cccs4)cc3c2c1I,3取代顺顺并三噻吩
COc1c(-c2cccs2)sc2sc3sc(Cl)cc3c12,3取代顺顺并三噻吩
Fc1csc2sc3sc(Cl)c(F)c3c12,3取代顺顺并三噻吩
Oc1sc2sc3sc(-c4ccccc4)cc3c2c1F,3取代顺顺并三噻吩
N#Cc1c(F)sc2sc3scc(-c4ccccc4)c3c12,3取代顺顺并三噻吩
Clc1sc2sc3sc(I)cc3c2c1Br,3取代顺顺并三噻吩
Cc1sc2sc3scc(-c4ccccc4)c3c2c1I,3取代顺顺并三噻吩
Cc1sc2sc3sc(O)cc3c2c1O,3取代顺顺并三噻吩
Oc1cc2c(s1)sc1sc(-c3cccs3)c(Cl)c12,3取代顺顺并三噻吩
N#Cc1sc2sc3scc(C#N)c3c2c1O,3取代顺顺并三噻吩
N#Cc1c(I)sc2sc3scc(Br)c3c12,3取代顺顺并三噻吩
N#Cc1sc2sc3sc(F)cc3c2c1F,3取代顺顺并三噻吩
COc1sc2sc3sc(C)cc3c2c1I,3取代顺顺并三噻吩
Oc1c(F)sc2sc3scc(Br)c3c12,3取代顺顺并三噻吩
N#Cc1sc2sc3scc(I)c3c2c1O,3取代顺顺并三噻吩
COc1csc2sc3sc(C#N)c(C#N)c3c12,3取代顺顺并三噻吩
COc1csc2sc3sc(C)c(C#N)c3c12,3取代顺顺并三噻吩
Fc1c(Cl)sc2sc3sc(I)cc3c12,3取代顺顺并三噻吩
Fc1c(-c2ccccc2)sc2sc3sc(I)cc3c12,3取代顺顺并三噻吩
Ic1cc2c(s1)sc1sc(-c3cccs3)c(-c3cccs3)c12,3取代顺顺并三噻吩
Cc1csc2sc3sc(C#N)c(Cl)c3c12,3取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(-c3ccccc3)c(-c3ccccc3)c12,3取代顺顺并三噻吩
N#Cc1sc2sc3sc(-c4ccccc4)cc3c2c1Cl,3取代顺顺并三噻吩
Brc1c(-c2ccccc2)sc2sc3scc(-c4cccs4)c3c12,3取代顺顺并三噻吩
Cc1c(Br)sc2sc3sc(C#N)cc3c12,3取代顺顺并三噻吩
N#Cc1sc2sc3scc(I)c3c2c1-c1ccccc1,3取代顺顺并三噻吩
N#Cc1cc2c(s1)sc1sc(Br)c(I)c12,3取代顺顺并三噻吩
Cc1c(F)sc2sc3scc(O)c3c12,3取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(Cl)c(Cl)c12,3取代顺顺并三噻吩
COc1csc2sc3sc(-c4ccccc4)c(-c4ccccc4)c3c12,3取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(C)c(F)c12,3取代顺顺并三噻吩
N#Cc1csc2sc3sc(-c4ccccc4)c(Br)c3c12,3取代顺顺并三噻吩
Cc1c(O)sc2sc3sc(Br)cc3c12,3取代顺顺并三噻吩
N#Cc1sc2sc3scc(-c4cccs4)c3c2c1Cl,3取代顺顺并三噻吩
Fc1cc2c(s1)sc1sc(F)c(-c3cccs3)c12,3取代顺顺并三噻吩
Cc1sc2sc3scc(C)c3c2c1-c1ccccc1,3取代顺顺并三噻吩
COc1c(Cl)sc2sc3sc(Cl)cc3c12,3取代顺顺并三噻吩
Oc1c(-c2cccs2)sc2sc3scc(F)c3c12,3取代顺顺并三噻吩
N#Cc1csc2sc3sc(-c4ccccc4)c(-c4ccccc4)c3c12,3取代顺顺并三噻吩
N#Cc1sc2sc3scc(Cl)c3c2c1F,3取代顺顺并三噻吩
COc1c(O)sc2sc3sc(Br)cc3c12,3取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(-c3ccccc3)c(Br)c12,3取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(-c3cccs3)c(I)c12,3取代顺顺并三噻吩
COc1c(Cl)sc2sc3scc(Br)c3c12,3取代顺顺并三噻吩
N#Cc1c(Br)sc2sc3scc(I)c3c12,3取代顺顺并三噻吩
COc1sc2sc3scc(C#N)c3c2c1-c1ccccc1,3取代顺顺并三噻吩
N#Cc1csc2sc3sc(O)c(O)c3c12,3取代顺顺并三噻吩
N#Cc1sc2sc3sc(Br)cc3c2c1I,3取代顺顺并三噻吩
N#Cc1csc2sc3sc(-c4ccccc4)c(I)c3c12,3取代顺顺并三噻吩
Oc1sc2sc3sc(F)cc3c2c1-c1ccccc1,3取代顺顺并三噻吩
Oc1c(Br)sc2sc3sc(F)cc3c12,3取代顺顺并三噻吩
Clc1csc2sc3sc(I)c(I)c3c12,3取代顺顺并三噻吩
Oc1sc2sc3scc(Cl)c3c2c1I,3取代顺顺并三噻吩
COc1sc2sc3sc(I)cc3c2c1F,3取代顺顺并三噻吩
Cc1sc2sc3sc(C#N)cc3c2c1C#N,3取代顺顺并三噻吩
Cc1sc2sc3scc(I)c3c2c1-c1ccccc1,3取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(OC)c(OC)c12,3取代顺顺并三噻吩
Oc1cc2c(s1)sc1sc(Br)c(-c3cccs3)c12,3取代顺顺并三噻吩
Clc1csc2sc3sc(-c4cccs4)c(-c4ccccc4)c3c12,3取代顺顺并三噻吩
Fc1cc2c(s1)sc1sc(F)c(Br)c12,3取代顺顺并三噻吩
N#Cc1cc2c(s1)sc1sc(F)c(Br)c12,3取代顺顺并三噻吩
N#Cc1sc2sc3sc(I)cc3c2c1Cl,3取代顺顺并三噻吩
Cc1c(I)sc2sc3scc(C#N)c3c12,3取代顺顺并三噻吩
Cc1c(-c2ccccc2)sc2sc3sc(-c4cccs4)cc3c12,3取代顺顺并三噻吩
Oc1csc2sc3sc(I)c(Cl)c3c12,3取代顺顺并三噻吩
N#Cc1csc2sc3sc(I)c(-c4ccccc4)c3c12,3取代顺顺并三噻吩
Brc1csc2sc3sc(I)c(Br)c3c12,3取代顺顺并三噻吩
Oc1csc2sc3sc(Cl)c(-c4ccccc4)c3c12,3取代顺顺并三噻吩
Oc1c(-c2cccs2)sc2sc3sc(-c4cccs4)cc3c12,3取代顺顺并三噻吩
COc1sc2sc3scc(C)c3c2c1C,3取代顺顺并三噻吩
Oc1sc2sc3scc(Cl)c3c2c1O,3取代顺顺并三噻吩
Fc1sc2sc3sc(-c4ccccc4)cc3c2c1-c1cccs1,3取代顺顺并三噻吩
COc1sc2sc3sc(-c4ccccc4)cc3c2c1Br,3取代顺顺并三噻吩
Brc1c(I)sc2sc3scc(-c4cccs4)c3c12,3取代顺顺并三噻吩
Clc1csc2sc3sc(Br)c(-c4cccs4)c3c12,3取代顺顺并三噻吩
Clc1csc2sc3sc(-c4ccccc4)c(Cl)c3c12,3取代顺顺并三噻吩
Brc1csc2sc3sc(-c4ccccc4)c(-c4ccccc4)c3c12,3取代顺顺并三噻吩
Oc1sc2sc3sc(Cl)cc3c2c1Br,3取代顺顺并三噻吩
COc1c(C)sc2sc3sc(F)cc3c12,3取代顺顺并三噻吩
Cc1c(Br)sc2sc3scc(-c4ccccc4)c3c12,3取代顺顺并三噻吩
N#Cc1c(F)sc2sc3scc(F)c3c12,3取代顺顺并三噻吩
Cc1sc2sc3scc(Br)c3c2c1Br,3取代顺顺并三噻吩
Cc1csc2sc3sc(Br)c(I)c3c12,3取代顺顺并三噻吩
Cc1csc2sc3sc(C#N)c(F)c3c12,3取代顺顺并三噻吩
Ic1c(-c2ccccc2)sc2sc3scc(-c4ccccc4)c3c12,3取代顺顺并三噻吩
Oc1sc2sc3scc(Br)c3c2c1Cl,3取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(C#N)c(-c3cccs3)c12,3取代顺顺并三噻吩
Cc1csc2sc3sc(O)c(Cl)c3c12,3取代顺顺并三噻吩
Fc1csc2sc3sc(I)c(-c4cccs4)c3c12,3取代顺顺并三噻吩
Clc1c(Br)sc2sc3sc(-c4cccs4)cc3c12,3取代顺顺并三噻吩
Oc1c(F)sc2sc3sc(-c4cccs4)cc3c12,3取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(Cl)c(I)c12,3取代顺顺并三噻吩
Oc1sc2sc3scc(-c4cccs4)c3c2c1Br,3取代顺顺并三噻吩
Cc1c(-c2cccs2)sc2sc3scc(Cl)c3c12,3取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(F)c(I)c12,3取代顺顺并三噻吩
Cc1sc2sc3scc(C#N)c3c2c1F,3取代顺顺并三噻吩
COc1c(Br)sc2sc3sc(F)cc3c12,3取代顺顺并三噻吩
COc1csc2sc3sc(F)c(C#N)c3c12,3取代顺顺并三噻吩
COc1sc2sc3scc(C)c3c2c1F,3取代顺顺并三噻吩
N#Cc1sc2sc3scc(O)c3c2c1-c1ccccc1,3取代顺顺并三噻吩
COc1sc2sc3sc(O)cc3c2c1I,3取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(-c3ccccc3)c(-c3cccs3)c12,3取代顺顺并三噻吩
COc1sc2sc3sc(Br)cc3c2c1I,3取代顺顺并三噻吩
Brc1csc2sc3sc(-c4cccs4)c(-c4ccccc4)c3c12,3取代顺顺并三噻吩
N#Cc1cc2c(s1)sc1sc(C#N)c(F)c12,3取代顺顺并三噻吩
Fc1cc2c(s1)sc1sc(-c3cccs3)c(Cl)c12,3取代顺顺并三噻吩
Oc1sc2sc3sc(-c4ccccc4)cc3c2c1Cl,3取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(C)c(-c3ccccc3)c12,3取代顺顺并三噻吩
Clc1c(-c2ccccc2)sc2sc3sc(Br)cc3c12,3取代顺顺并三噻吩
Fc1c(-c2ccccc2)sc2sc3scc(-c4ccccc4)c3c12,3取代顺顺并三噻吩
Fc1c(I)sc2sc3sc(-c4cccs4)cc3c12,3取代顺顺并三噻吩
COc1c(I)sc2sc3sc(-c4cccs4)cc3c12,3取代顺顺并三噻吩
COc1sc2sc3sc(C#N)cc3c2c1OC,3取代顺顺并三噻吩
Brc1sc2sc3sc(I)cc3c2c1-c1ccccc1,3取代顺顺并三噻吩
COc1c(C)sc2sc3scc(-c4ccccc4)c3c12,3取代顺顺并三噻吩
Oc1sc2sc3sc(Br)cc3c2c1O,3取代顺顺并三噻吩
Oc1cc2c(s1)sc1sc(Br)c(O)c12,3取代顺顺并三噻吩
Fc1c(Cl)sc2sc3scc(I)c3c12,3取代顺顺并三噻吩
COc1c(C)sc2sc3scc(C)c3c12,3取代顺顺并三噻吩
COc1c(-c2cccs2)sc2sc3sc(C)cc3c12,3取代顺顺并三噻吩
Fc1cc2c(s1)sc1sc(Cl)c(-c3cccs3)c12,3取代顺顺并三噻吩
Oc1cc2c(s1)sc1sc(-c3cccs3)c(I)c12,3取代顺顺并三噻吩
COc1sc2sc3sc(C#N)cc3c2c1C#N,3取代顺顺并三噻吩
N#Cc1sc2sc3scc(C#N)c3c2c1-c1ccccc1,3取代顺顺并三噻吩
N#Cc1sc2sc3sc(-c4ccccc4)cc3c2c1I,3取代顺顺并三噻吩
Fc1sc2sc3scc(I)c3c2c1I,3取代顺顺并三噻吩
Cc1csc2sc3sc(-c4ccccc4)c(F)c3c12,3取代顺顺并三噻吩
Clc1csc2sc3sc(-c4cccs4)c(-c4cccs4)c3c12,3取代顺顺并三噻吩
c1ccc(-c2sc3sc4scc(-c5cccs5)c4c3c2-c2ccccc2)cc1,3取代顺顺并三噻吩
Fc1sc2sc3sc(-c4cccs4)cc3c2c1F,3取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(Cl)c(F)c12,3取代顺顺并三噻吩
N#Cc1sc2sc3sc(Br)cc3c2c1C#N,3取代顺顺并三噻吩
COc1sc2sc3sc(O)cc3c2c1F,3取代顺顺并三噻吩
Fc1sc2sc3scc(Cl)c3c2c1Br,3取代顺顺并三噻吩
Clc1sc2sc3sc(Br)cc3c2c1Br,3取代顺顺并三噻吩
Fc1c(Cl)sc2sc3sc(Cl)cc3c12,3取代顺顺并三噻吩
COc1sc2sc3scc(F)c3c2c1C#N,3取代顺顺并三噻吩
COc1cc2c(s1)sc1sc(OC)c(Br)c12,3取代顺顺并三噻吩
Cc1cc2c(s1)sc1sc(C)c(Br)c12,3取代顺顺并三噻吩
c1ccc(-c2cc3c(s2)sc2sc(-c4cccs4)c(-c4ccccc4)c23)cc1,3取代顺顺并三噻吩
Clc1cc2c(s1)sc1sc(-c3cccs3)c(I)c12,3取代顺顺并三噻吩
Fc1sc2sc3scc(Br)c3c2c1Cl,3取代顺顺并三噻吩
Cc1c(Cl)sc2sc3scc(C#N)c3c12,3取代顺顺并三噻吩
