组别,文献序号,添加剂,作用活性层,单/双添加剂（1/2）,添加剂类型,器件结构,SMILES,Voc,Jsc ,FF%,PCE,分子偶极矩/debye,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,fr_hdrzine,fr_hdrzone
F,24,BBS,PM6:N3,1,固体添加剂,ITO/PEDOT:PSS/PM6:N3/PDIN/Ag,C(/[H])(/C1=CC=C(B(C2=C(C)C=C(C)C=C2C)C2=C(C)C=C(C)C=C2C)C=C1)=C(\C1=CC=C(B(C2=C(C)C=C(C)C=C2C)C2=C(C)C=C(C)C=C2C)C=C1)/[H],0.851,28.37,72.82,17.59,0.1713634,2.341261301,2.341261301,0.181783005,0.181783005,0.112000745,11.38461538,676.606,622.174,676.4411625,260,0,0.242063187,-0.068571352,0.242063187,0.068571352,14.1313275,9.338649966,2.293959586,-2.244712685,2.161800778,-2.55405116,6.968153506,1.335785345,3.046381597,1.338758256,1930.168919,37.42962798,33.54700538,33.54700538,24.70932545,18.90427097,18.90427097,15.78226251,15.78226251,11.11467026,11.11467026,9.333046957,9.333046957,-4.81012987,1.96325E+11,36.96322298,15.04144868,7.538993081,314.7820564,0,0,0,13.42550457,0,0,0,0,0,0,208.7521508,94.21174938,0,0,0,58.35436435,0,0,0,83.0848464,0,174.950194,0,0,32.77681956,0,0,0,13.42550457,0,83.0848464,77.88832088,97.0618731,0,12.15204021,0,0,0,0,0,13.42550457,0,0,110.6651404,0,0,192.2987597,0,0,0,0,0,26.92183363,0,37.20959435,4.497159159,27.37141286,0,0.24,52,0,0,0,0,0,6,0,6,0,0,2,8,0,0,0,6,8.59044,233.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.288461538,0.480769231,0.673076923,0,0
F,24,CN,PM6:N3,1,溶剂型添加剂,ITO/PEDOT:PSS/PM6:N3/PDIN/Ag,ClC1=C2C=CC=CC2=CC=C1,0.863,28.02,76.72,18.56,0.8395478,5.957037037,5.957037037,0.822314815,0.822314815,0.55644797,10.27272727,162.619,155.563,162.0236279,54,0,0.048389036,-0.083664219,0.083664219,0.048389036,35.49569104,10.12844457,1.934419766,-1.966428521,2.214722752,-1.704476637,6.349799888,1.748124801,2.05595014,2.913161164,374.0344904,7.681798276,5.919416357,6.675345303,5.377010098,3.510349442,3.888313915,2.460971502,2.868171629,1.736428508,2.066016729,1.185882541,1.430724861,-1.01,505.7637346,6.684816447,2.554171088,1.099229702,70.41633388,0,0,0,0,0,0,0,0,0,0,47.9991423,11.45259128,10.40885753,0,0,22.37338832,0,0,0,0,0,47.48720279,0,0,0,0,0,11.60093989,0,0,0,0,42.46456948,5.022633314,10.77244843,0,0,0,0,0,0,0,10.40885753,5.386224214,0,30.33183534,12.13273414,11.60093989,0,5.957037037,0,3.13867284,0,0,14.01540123,0,0,0,0,11,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,2,3.4932,48.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818,1.545454545,2.363636364,0,0
F,25,IC-FI,BTR-Cl:N3,1,挥发性固体添加剂,ITO/PEDOT:PSS/BTR-Cl:N3/phen-NaDPO/Ag,N#C/C(C#N)=C1C2=CC(F)=C(I)C=C2C(C/1)=O,0.82,24.06,73.5,14.43,1.40538024,13.43850907,13.43850907,0.008611111,-0.452055933,0.539743789,12.94117647,338.079,334.047,337.935239,82,0,0.16748395,-0.293790884,0.293790884,0.16748395,126.9127044,10.02917663,2.279127095,-2.012988808,2.355356636,-1.933490198,14.11191726,0.100387967,2.596850706,2.766867688,633.6950794,12.57698579,8.420411747,10.57791004,8.07891736,4.641109533,5.719858679,3.489013884,4.651204566,2.548692657,3.375373193,1.761232119,2.228344201,-1.73,8143.723813,11.74659181,4.266053192,1.829299812,110.2996766,0,23.528768,5.783244946,0,0,0,4.794537184,4.390415048,10.52378311,0,0,45.86016079,15.55445539,0,9.184952232,33.9472201,10.52378311,0,0,6.420821623,0,38.22014476,0,12.13844263,0,4.390415048,0,22.59087063,5.783244946,0,32.04962885,22.34226179,17.70583867,0,5.57310453,0,64.65,5.817220841,9.184952232,0,17.7771711,20.27018978,0,12.13273414,34.72931325,0,0,10.52378311,13.79167139,1.797470528,11.69698224,17.57053886,0.94705941,-0.636392971,6.127948318,-0.008611111,0,0,0.083333333,17,0,3,1,0,1,1,0,1,3,0,5,0,0,0,0,2,2.81746,66.2105,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.294117647,1.941176471,2.529411765,0,0
G,1.1,BrAni,P3HT:ICBA,1,液体添加剂,glass/ITO/ZnO/P3HT:ICBA/MoO3/Ag,BrC1=CC=C(OC)C=C1,0.81,9.84,61.92,4.49,1.76232171,4.948333333,4.948333333,0.887222222,0.887222222,0.655546972,9.111111111,187.036,179.98,185.9680269,48,0,0.118437049,-0.496767202,0.496767202,0.118437049,79.91873095,10.33984377,1.863315317,-1.95814678,2.143455166,-1.789725995,9.10299054,0.414480732,1.900372628,2.881555878,180.6125685,6.690234444,5.09561384,6.681610379,4.325698503,2.622721877,3.415720147,1.658044296,2.573719825,1.049340028,1.578005541,0.570679425,0.835012181,-0.5,129.2253387,6.617647059,2.87414966,1.715500945,62.77743807,4.736862954,5.749511833,0,0,0,0,0,0,0,0,15.9299439,24.26546827,4.472719516,7.109797541,4.736862954,15.9299439,0,0,0,0,7.109797541,28.73818779,0,5.749511833,4.736862954,0,5.749511833,15.9299439,7.109797541,0,0,0,28.73818779,0,0,0,9.23,0,0,0,0,0,10.22223135,0,7.109797541,24.26546827,15.9299439,4.736862954,6.020833333,3.319056122,0,0,0,0.887222222,7.700231481,0,0,1.655990174,0.142857143,9,0,1,0,0,0,1,0,1,1,0,2,1,0,0,0,1,2.4577,40.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.222222222,1.777777778,2.222222222,0,0
G,1.2,CN,P3HT:ICBA,1,液体添加剂,glass/ITO/ZnO/P3HT:ICBA/MoO3/Ag,ClC1=CC=CC2=C1C=CC=C2,0.82,11.38,62.28,5.81,0.83984927,5.957037037,5.957037037,0.822314815,0.822314815,0.55644797,10.27272727,162.619,155.563,162.0236279,54,0,0.048389036,-0.083664219,0.083664219,0.048389036,35.49569104,10.12844457,1.934419766,-1.966428521,2.214722752,-1.704476637,6.349799888,1.748124801,2.05595014,2.913161164,374.0344904,7.681798276,5.919416357,6.675345303,5.377010098,3.510349442,3.888313915,2.460971502,2.868171629,1.736428508,2.066016729,1.185882541,1.430724861,-1.01,505.7637346,6.684816447,2.554171088,1.099229702,70.41633388,0,0,0,0,0,0,0,0,0,0,47.9991423,11.45259128,10.40885753,0,0,22.37338832,0,0,0,0,0,47.48720279,0,0,0,0,0,11.60093989,0,0,0,0,42.46456948,5.022633314,10.77244843,0,0,0,0,0,0,0,10.40885753,5.386224214,0,30.33183534,12.13273414,11.60093989,0,5.957037037,0,3.13867284,0,0,14.01540123,0,0,0,0,11,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,2,3.4932,48.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818,1.545454545,2.363636364,0,0
G,2.2,DIM,PM6:L8-BO,1,液体添加剂,ITO/PEDOT:PSS/active layer/PNDIT-F3N/Ag,ICI,0.893,26.03,80,18.6,1.39399887,2.275,2.275,1.19,1.19,0.463980271,6,267.835,265.819,267.8245961,20,0,0.051622523,-0.074763172,0.074763172,0.051622523,126.9224047,11.99359529,1.40453216,-1.426672808,1.857229905,-1.174029905,14.19578266,2.578217339,0.918295834,1.632993162,2.754887502,2.707106781,1.463035727,5.77803231,1.414213562,0.534522484,3.585685828,0.101015254,4.54568645,0,0,0,0,1.46,2.754887502,4.46,3.46,3.46,47.26292727,0,0,0,0,0,0,0,0,0,0,45.18174125,0,0,2.434283182,0,45.18174125,0,0,0,0,2.434283182,0,0,0,0,0,0,45.18174125,2.434283182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.434283182,0,0,45.18174125,0,1.19,4.55,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.8139,32.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1.333333333,1.333333333,0,0
G,2.3,DIO,PM6:3TP3T-4F,1,液体添加剂,ITO/PEDOT:PSS/active layer/PNDIT-F3N/Ag,ICCCCCCCCI,0.91,20.72,76.5,14.42,9.64E-07,2.454655993,2.454655993,1.337345679,1.337345679,0.360140031,10.2,366.024,349.896,365.9341465,62,0,-0.000472812,-0.086375917,0.086375917,0.000472812,126.9137216,10.13204741,1.878618147,-1.964807038,2.067504511,-1.799735234,14.10995232,0.63270578,1.967154472,2.647604849,47.21928095,7.656854249,6.412783196,10.72777978,4.914213562,4.034522484,7.085685828,2.499284817,4.656783108,1.517261242,3.042842914,0.896089018,1.974838163,1.46,175.076748,11.46,10.46,9.46,91.81752207,0,0,0,0,0,0,0,0,0,0,70.86502775,21.69674805,0,0,0,45.18174125,0,0,0,38.52492974,8.855104805,0,0,0,0,0,0,45.18174125,8.855104805,0,0,38.52492974,0,0,0,0,0,0,0,0,0,0,0,47.38003454,0,0,45.18174125,0,2.674691358,4.909311987,0,0,0,0,0,8.655996655,0,0,1,10,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,4.197,65.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.5,0.8,1.1,0,0
G,2.4,DIM,PM6:3TP3T-4F,1,液体添加剂,ITO/PEDOT:PSS/active layer/PNDIT-F3N/Ag,ICI,0.92,20.5,77.9,14.72,1.39399887,2.275,2.275,1.19,1.19,0.463980271,6,267.835,265.819,267.8245961,20,0,0.051622523,-0.074763172,0.074763172,0.051622523,126.9224047,11.99359529,1.40453216,-1.426672808,1.857229905,-1.174029905,14.19578266,2.578217339,0.918295834,1.632993162,2.754887502,2.707106781,1.463035727,5.77803231,1.414213562,0.534522484,3.585685828,0.101015254,4.54568645,0,0,0,0,1.46,2.754887502,4.46,3.46,3.46,47.26292727,0,0,0,0,0,0,0,0,0,0,45.18174125,0,0,2.434283182,0,45.18174125,0,0,0,0,2.434283182,0,0,0,0,0,0,45.18174125,2.434283182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.434283182,0,0,45.18174125,0,1.19,4.55,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.8139,32.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1.333333333,1.333333333,0,0
G,2.6,DIM,PM6:BTP-eC9,1,液体添加剂,ITO/PEDOT:PSS/active layer/PNDIT-F3N/Ag,ICI,0.85,26.6,78.5,17.83,1.39399887,2.275,2.275,1.19,1.19,0.463980271,6,267.835,265.819,267.8245961,20,0,0.051622523,-0.074763172,0.074763172,0.051622523,126.9224047,11.99359529,1.40453216,-1.426672808,1.857229905,-1.174029905,14.19578266,2.578217339,0.918295834,1.632993162,2.754887502,2.707106781,1.463035727,5.77803231,1.414213562,0.534522484,3.585685828,0.101015254,4.54568645,0,0,0,0,1.46,2.754887502,4.46,3.46,3.46,47.26292727,0,0,0,0,0,0,0,0,0,0,45.18174125,0,0,2.434283182,0,45.18174125,0,0,0,0,2.434283182,0,0,0,0,0,0,45.18174125,2.434283182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.434283182,0,0,45.18174125,0,1.19,4.55,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.8139,32.907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.333333333,1.333333333,1.333333333,0,0
G,3.1,CN(对照组),PM6:Y6/CN,1,固体添加剂,ITO/PEDOT:PSS/active layer/PNDIT-F3N/Ag,ClC1=CC=CC2=C1C=CC=C2,0.845,25.8,75.6,16.48,0.83984927,5.957037037,5.957037037,0.822314815,0.822314815,0.55644797,10.27272727,162.619,155.563,162.0236279,54,0,0.048389036,-0.083664219,0.083664219,0.048389036,35.49569104,10.12844457,1.934419766,-1.966428521,2.214722752,-1.704476637,6.349799888,1.748124801,2.05595014,2.913161164,374.0344904,7.681798276,5.919416357,6.675345303,5.377010098,3.510349442,3.888313915,2.460971502,2.868171629,1.736428508,2.066016729,1.185882541,1.430724861,-1.01,505.7637346,6.684816447,2.554171088,1.099229702,70.41633388,0,0,0,0,0,0,0,0,0,0,47.9991423,11.45259128,10.40885753,0,0,22.37338832,0,0,0,0,0,47.48720279,0,0,0,0,0,11.60093989,0,0,0,0,42.46456948,5.022633314,10.77244843,0,0,0,0,0,0,0,10.40885753,5.386224214,0,30.33183534,12.13273414,11.60093989,0,5.957037037,0,3.13867284,0,0,14.01540123,0,0,0,0,11,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,2,3.4932,48.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818,1.545454545,2.363636364,0,0
G,3.2,BBT-Cl,PM6:Y6/CN+BBT-Cl,1,固体添加剂,ITO/PEDOT:PSS/active layer/PNDIT-F3N/Ag,IC1=CC2=C(S1)C(C3=CC(Cl)=C(S3)CC(CCCC)CC)=C(C=C(S4)I)C4=C2C5=CC(Cl)=C(CC(CC)CCCC)S5,0.851,26.95,77.3,17.73,2.16E-06,6.975557145,6.975557145,0.702034498,0.702034498,0.097449362,13.52380952,899.66,861.356,897.9322866,226,0,0.066600849,-0.138629669,0.138629669,0.066600849,126.9137227,9.949058446,2.249615728,-2.132619479,2.531170202,-2.017749726,14.11339708,0.451748142,3.722927283,1.624088754,1482.196415,29.96552637,24.68002048,33.77286128,20.26912051,15.18334683,21.36276039,11.34140282,20.32207601,8.439010386,15.5133542,5.94743982,13.14697759,0.58,2977462322,33.92935929,15.44617634,7.417016917,304.4396562,0,0,0,0,0,0,0,0,0,45.34714351,102.2634016,94.12466487,50.80778002,15.81302257,0,133.9030528,0,0,11.83581209,91.90316503,0,49.83278523,0,20.88119737,0,0,0,113.7307645,0,12.84164325,17.60356804,88.81581617,24.26546827,10.04526663,41.05348563,0,0,0,0,0,0,11.83581209,22.88690987,107.9421089,0,45.34714351,97.14215833,23.20187978,5.38606013,26.61266343,5.306231487,4.588575035,2.729773749,1.404068996,9.284135196,12.26285884,9.221188694,0,0.470588235,42,0,0,0,0,0,1,4,5,4,0,8,14,0,0,0,5,15.6068,213.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0.619047619,1.023809524,1.380952381,0,0
G,3.3,DIO(对照组),PM6:BTP-eC9/DIO ,1,液体添加剂,ITO/PEDOT:PSS/active layer/PNDIT-F3N/Ag,ICCCCCCCCI,0.843,26.68,77.9,17.52,9.64E-07,2.454655993,2.454655993,1.337345679,1.337345679,0.360140031,10.2,366.024,349.896,365.9341465,62,0,-0.000472812,-0.086375917,0.086375917,0.000472812,126.9137216,10.13204741,1.878618147,-1.964807038,2.067504511,-1.799735234,14.10995232,0.63270578,1.967154472,2.647604849,47.21928095,7.656854249,6.412783196,10.72777978,4.914213562,4.034522484,7.085685828,2.499284817,4.656783108,1.517261242,3.042842914,0.896089018,1.974838163,1.46,175.076748,11.46,10.46,9.46,91.81752207,0,0,0,0,0,0,0,0,0,0,70.86502775,21.69674805,0,0,0,45.18174125,0,0,0,38.52492974,8.855104805,0,0,0,0,0,0,45.18174125,8.855104805,0,0,38.52492974,0,0,0,0,0,0,0,0,0,0,0,47.38003454,0,0,45.18174125,0,2.674691358,4.909311987,0,0,0,0,0,8.655996655,0,0,1,10,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,4.197,65.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.5,0.8,1.1,0,0
G,3.4,BBT-Cl,PM6:BTP-eC9/DIO +BBT-Cl,1,固体添加剂,ITO/PEDOT:PSS/active layer/PNDIT-F3N/Ag,IC1=CC2=C(S1)C(C3=CC(Cl)=C(S3)CC(CCCC)CC)=C(C=C(S4)I)C4=C2C5=CC(Cl)=C(CC(CC)CCCC)S5,0.845,26.69,79.8,18.01,2.16E-06,6.975557145,6.975557145,0.702034498,0.702034498,0.097449362,13.52380952,899.66,861.356,897.9322866,226,0,0.066600849,-0.138629669,0.138629669,0.066600849,126.9137227,9.949058446,2.249615728,-2.132619479,2.531170202,-2.017749726,14.11339708,0.451748142,3.722927283,1.624088754,1482.196415,29.96552637,24.68002048,33.77286128,20.26912051,15.18334683,21.36276039,11.34140282,20.32207601,8.439010386,15.5133542,5.94743982,13.14697759,0.58,2977462322,33.92935929,15.44617634,7.417016917,304.4396562,0,0,0,0,0,0,0,0,0,45.34714351,102.2634016,94.12466487,50.80778002,15.81302257,0,133.9030528,0,0,11.83581209,91.90316503,0,49.83278523,0,20.88119737,0,0,0,113.7307645,0,12.84164325,17.60356804,88.81581617,24.26546827,10.04526663,41.05348563,0,0,0,0,0,0,11.83581209,22.88690987,107.9421089,0,45.34714351,97.14215833,23.20187978,5.38606013,26.61266343,5.306231487,4.588575035,2.729773749,1.404068996,9.284135196,12.26285884,9.221188694,0,0.470588235,42,0,0,0,0,0,1,4,5,4,0,8,14,0,0,0,5,15.6068,213.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0.619047619,1.023809524,1.380952381,0,0
G,3.5,DIO(对照组),PM6:IT-4F/DIO,1,液体添加剂,ITO/PEDOT:PSS/active layer/PNDIT-F3N/Ag,ICCCCCCCCI,0.83,20.25,78.8,13.24,9.64E-07,2.454655993,2.454655993,1.337345679,1.337345679,0.360140031,10.2,366.024,349.896,365.9341465,62,0,-0.000472812,-0.086375917,0.086375917,0.000472812,126.9137216,10.13204741,1.878618147,-1.964807038,2.067504511,-1.799735234,14.10995232,0.63270578,1.967154472,2.647604849,47.21928095,7.656854249,6.412783196,10.72777978,4.914213562,4.034522484,7.085685828,2.499284817,4.656783108,1.517261242,3.042842914,0.896089018,1.974838163,1.46,175.076748,11.46,10.46,9.46,91.81752207,0,0,0,0,0,0,0,0,0,0,70.86502775,21.69674805,0,0,0,45.18174125,0,0,0,38.52492974,8.855104805,0,0,0,0,0,0,45.18174125,8.855104805,0,0,38.52492974,0,0,0,0,0,0,0,0,0,0,0,47.38003454,0,0,45.18174125,0,2.674691358,4.909311987,0,0,0,0,0,8.655996655,0,0,1,10,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,4.197,65.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.5,0.8,1.1,0,0
G,3.6,BBT-Cl,PM6:IT-4F/DIO+BBT-Cl,1,固体添加剂,ITO/PEDOT:PSS/active layer/PNDIT-F3N/Ag,IC1=CC2=C(S1)C(C3=CC(Cl)=C(S3)CC(CCCC)CC)=C(C=C(S4)I)C4=C2C5=CC(Cl)=C(CC(CC)CCCC)S5,0.855,20.25,79.3,13.73,2.16E-06,6.975557145,6.975557145,0.702034498,0.702034498,0.097449362,13.52380952,899.66,861.356,897.9322866,226,0,0.066600849,-0.138629669,0.138629669,0.066600849,126.9137227,9.949058446,2.249615728,-2.132619479,2.531170202,-2.017749726,14.11339708,0.451748142,3.722927283,1.624088754,1482.196415,29.96552637,24.68002048,33.77286128,20.26912051,15.18334683,21.36276039,11.34140282,20.32207601,8.439010386,15.5133542,5.94743982,13.14697759,0.58,2977462322,33.92935929,15.44617634,7.417016917,304.4396562,0,0,0,0,0,0,0,0,0,45.34714351,102.2634016,94.12466487,50.80778002,15.81302257,0,133.9030528,0,0,11.83581209,91.90316503,0,49.83278523,0,20.88119737,0,0,0,113.7307645,0,12.84164325,17.60356804,88.81581617,24.26546827,10.04526663,41.05348563,0,0,0,0,0,0,11.83581209,22.88690987,107.9421089,0,45.34714351,97.14215833,23.20187978,5.38606013,26.61266343,5.306231487,4.588575035,2.729773749,1.404068996,9.284135196,12.26285884,9.221188694,0,0.470588235,42,0,0,0,0,0,1,4,5,4,0,8,14,0,0,0,5,15.6068,213.308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0.619047619,1.023809524,1.380952381,0,0
