SMILES,Core_type,SAscore,PC1,PC2
Clc1nc(-c2cccs2)c(-c2cccs2)nc1Cl,3,2.593231994039252,4.4404607,-12.844921
N#Cc1nc(Br)c(I)nc1F,3,3.857454978207044,16.162619,6.7318325
COc1nc(C#N)c(F)nc1C,3,3.0864074267924533,16.30247,7.5351405
Cc1ncc(I)nc1F,3,3.4357876226101727,14.341454,7.490092
COc1cnc(C)c(Br)n1,3,2.7954027000088466,14.499512,7.016464
Clc1nc(I)cnc1I,3,3.779154930302481,14.443456,7.3773217
COc1ncc(Br)nc1F,3,3.05859244359859,14.908733,7.304768
N#Cc1nc(I)c(Br)nc1-c1cccs1,3,3.244095756166554,5.2016015,-12.862982
COc1nc(Br)c(Br)nc1C,3,3.0380109463768044,15.7024,8.233464
COc1nc(Br)c(-c2cccs2)nc1F,3,2.9508408111116093,4.8539343,-13.365702
COc1cnc(-c2cccs2)c(Br)n1,3,2.6939598164613674,4.7575045,-12.285911
COc1nc(C#N)c(I)nc1F,3,3.512129061407837,16.270784,7.4963126
Clc1ncc(-c2cccs2)nc1I,3,2.840567400736477,4.754479,-11.896362
N#Cc1nc(Br)c(F)nc1F,3,3.545228983512084,16.201439,6.775497
Cc1nc(C)c(-c2cccs2)nc1C#N,3,2.7635419100127088,5.263103,-12.911321
Clc1ncc(Br)nc1Br,3,3.234908776456326,14.413834,7.35948
Fc1nc(I)c(-c2cccs2)nc1-c1cccs1,3,2.945563354985998,4.524741,-13.0292
Fc1cnc(-c2cccs2)c(-c2cccs2)n1,3,2.6502831972251717,4.625782,-12.283105
Cc1nc(Cl)c(C#N)nc1Cl,3,3.0840517951831705,16.454786,6.974426
COc1cnc(F)c(I)n1,3,3.185925776931924,14.548169,7.023761
COc1nc(F)c(Br)nc1-c1cccs1,3,2.7997792726500705,4.8340077,-13.360709
COc1cnc(C)c(I)n1,3,3.00362321282936,14.534642,6.955131
COc1cncc(F)n1,3,2.748252007225558,13.942986,6.6974735
COc1nc(C#N)c(C)nc1C,3,2.9054555037155296,16.313875,7.525816
COc1nc(I)c(I)nc1-c1cccs1,3,3.113111140781938,4.8405275,-13.387009
COc1cnc(C#N)c(Br)n1,3,3.080957259374152,15.057788,6.9008183
COc1cncc(Br)n1,3,2.670392314917864,13.937936,6.6880913
N#Cc1nc(Br)c(F)nc1Br,3,3.7053000710452393,16.211605,6.801433
Cc1cncc(I)n1,3,3.1139328058393945,13.927386,6.70908
COc1cnc(F)cn1,3,2.615046468764019,14.253193,6.9449353
Cc1ncc(Cl)nc1Cl,3,2.6900683918409403,14.405381,7.3939714
COc1nc(Br)c(C)nc1C#N,3,3.1288631960232225,16.281832,7.5289702
Fc1cnc(I)c(Br)n1,3,3.67167993030248,14.193411,7.5237455
COc1nc(I)c(Cl)nc1F,3,3.4919642620266726,15.638026,8.207509
Fc1nccnc1F,3,2.832623015629604,14.636781,7.655038
COc1ncc(C)nc1Br,3,2.759269366675513,14.979231,7.4097185
COc1nc(F)c(Br)nc1C#N,3,3.3068944460232217,16.20947,7.4659376
COc1nc(F)c(C#N)nc1C,3,3.052735311407837,16.285446,7.5165553
Cc1cncc(F)n1,3,2.880071267377856,13.94038,6.706892
COc1cnc(Cl)c(I)n1,3,3.094859110265258,14.529418,7.035362
COc1nc(-c2cccs2)c(-c2cccs2)nc1Cl,3,2.609069642825217,4.9052277,-13.38198
Clc1nc(Cl)c(-c2cccs2)nc1Cl,3,2.6909859111359253,4.4760995,-12.857866
Cc1nc(Br)cnc1F,3,3.1052856995332494,14.523265,7.340532
COc1nc(-c2cccs2)cnc1I,3,2.761501354922908,4.8958344,-11.974872
COc1nc(Br)c(C)nc1Cl,3,2.945418373432508,15.703747,8.252677
Cc1nc(C)c(-c2cccs2)nc1I,3,2.870130289834149,4.3706956,-13.128273
Cc1nc(-c2cccs2)cnc1-c1cccs1,3,2.378214581840556,4.7096214,-11.914823
N#Cc1nc(I)c(C#N)nc1F,3,3.740555984484761,16.23021,6.7991753
Cc1cnc(F)cn1,3,2.530934204440793,14.174756,7.0329947
COc1nc(F)c(C#N)nc1-c1cccs1,3,2.8430746291944846,5.2157974,-13.081592
Fc1ncc(-c2cccs2)nc1Br,3,2.7699071096761863,4.708445,-11.900235
Cc1cnc(C#N)c(Br)n1,3,3.0555975718037187,15.350052,6.8060164
Ic1cnccn1,3,3.109020509601001,14.143483,7.0273557
N#Cc1cnc(C#N)cn1,3,2.8731902457963923,14.405086,6.6431785
Fc1nc(Cl)cnc1I,3,3.440645314917864,14.453098,7.3879976
COc1nc(-c2cccs2)c(-c2cccs2)nc1I,3,2.803849782685356,4.858794,-13.412587
COc1ncc(C#N)nc1I,3,3.236749567066461,14.925269,6.604541
N#Cc1ncc(-c2cccs2)nc1C#N,3,2.77459751951948,4.9282722,-11.793688
COc1nc(-c2cccs2)c(Cl)nc1Br,3,2.846226525397324,4.776276,-13.293281
Cc1nc(F)c(I)nc1-c1cccs1,3,3.018603662615215,4.3475866,-13.106452
Cc1nccnc1Br,3,2.689932106538695,14.750148,7.6554756
COc1ncc(Br)nc1OC,3,2.677618797835692,14.926837,7.326962
COc1nc(C#N)cnc1Br,3,3.146874182451076,14.926256,6.642787
COc1nc(C)c(Cl)nc1C#N,3,2.911019926792452,16.362667,7.4972095
Brc1cnc(-c2cccs2)c(-c2cccs2)n1,3,2.6017441203020955,4.5597835,-12.399452
Cc1nc(Cl)c(I)nc1C#N,3,3.504912803140732,16.448778,6.92065
N#Cc1nc(-c2cccs2)c(I)nc1-c1cccs1,3,2.990584048419622,5.232703,-12.86126
N#Cc1cnc(Cl)cn1,3,2.793235391840941,14.280966,6.7225237
Clc1nc(I)c(-c2cccs2)nc1I,3,3.3294107632069307,4.3481717,-13.071808
COc1nc(Cl)c(C)nc1Cl,3,2.7289361453157976,15.64233,8.231951
Fc1nc(-c2cccs2)c(Cl)nc1I,3,3.100682952556042,4.395897,-13.005724
Cc1nc(C)c(Br)nc1Cl,3,2.857607236497998,15.17541,8.411897
COc1cnc(Br)c(I)n1,3,3.274587315393462,14.576254,7.0279346
Cc1nc(Cl)c(Br)nc1Br,3,3.2475468814684136,15.166951,8.378322
Cc1nccnc1F,3,2.6445293093358977,14.661499,7.6813173
COc1nc(Cl)c(OC)nc1C,3,2.662836272946299,15.6532345,8.218106
Clc1nccnc1Br,3,2.8202432953498846,14.695373,7.6391416
Brc1cnccn1,3,2.576054355754847,14.107409,7.054411
COc1ncc(Br)nc1Cl,3,2.836797571803718,14.947861,7.363867
Cc1cnc(Br)c(-c2cccs2)n1,3,2.639435176204252,4.4219885,-12.54059
Fc1nccnc1I,3,3.1465090296156197,14.665466,7.6688333
Cc1ncc(-c2cccs2)nc1C,3,2.266554510923587,4.7385945,-11.861231
Cc1nc(Br)cnc1Cl,3,2.9003395456870944,14.463663,7.3257856
Clc1ncc(-c2cccs2)nc1-c1cccs1,3,2.4626927356867103,4.5710635,-12.22924
COc1nc(Cl)c(Br)nc1C,3,3.005553651947096,15.69836,8.3012705
N#Cc1cnc(F)c(I)n1,3,3.4919309051370515,14.849741,6.466134
COc1nc(OC)c(OC)nc1F,3,2.736961068690144,15.676385,7.994222
Clc1nccnc1I,3,3.033750987657577,14.687197,7.629578
Fc1nc(-c2cccs2)cnc1-c1cccs1,3,2.572822274148248,4.6787186,-12.069298
Cc1nc(I)c(C#N)nc1-c1cccs1,3,3.0552309210017183,5.1991167,-12.91189
Cc1nc(-c2cccs2)c(F)nc1Cl,3,2.777165792792731,4.452819,-13.063207
Cc1nc(C#N)c(-c2cccs2)nc1C#N,3,3.009065398425255,5.265679,-12.899418
N#Cc1cnc(Br)c(F)n1,3,3.3209924435985902,14.850573,6.4801726
Cc1nc(Br)c(C#N)nc1-c1cccs1,3,2.950171580342378,5.248304,-12.859033
Cc1nc(Cl)c(Cl)nc1C#N,3,3.070845429135426,16.415943,6.952057
Ic1cnc(-c2cccs2)cn1,3,2.780363539429816,4.6119256,-11.6972
Cc1nc(Cl)c(F)nc1-c1cccs1,3,2.7664474495974627,4.408955,-13.0234785
COc1nc(F)cnc1C#N,3,3.039792643989537,15.291191,6.8879232
Cc1nc(Cl)c(C#N)nc1Br,3,3.296676198366196,16.41911,6.9905615
N#Cc1nccnc1Cl,3,2.806356007225558,15.313007,6.9288964
Fc1nc(-c2cccs2)c(-c2cccs2)nc1-c1cccs1,3,2.6924594518613123,4.5387783,-12.891992
Fc1ncc(-c2cccs2)nc1-c1cccs1,3,2.561066889532864,4.6100063,-12.113987
N#Cc1cnc(I)c(F)n1,3,3.5691155205216667,14.861572,6.449657
COc1nc(I)c(C)nc1Cl,3,3.195360548498821,15.646221,8.257699
COc1cnc(OC)cn1,3,2.326999037005184,14.290773,6.904576
Cc1nc(-c2cccs2)cnc1I,3,2.7513495213185983,4.762224,-11.890831
COc1cnc(I)cn1,3,3.032031699533249,14.3378,6.8845134
Fc1cnc(Br)c(I)n1,3,3.626789545687096,14.222306,7.5027695
COc1cnc(I)c(I)n1,3,3.433120648726796,14.559323,6.956712
Cc1nc(F)c(F)nc1-c1cccs1,3,2.848516088650717,4.381873,-13.058816
COc1nc(-c2cccs2)c(F)nc1C#N,3,2.920754629194485,5.240018,-13.136502
N#Cc1ncc(Cl)nc1Br,3,3.3022950077011552,15.254902,6.7050943
COc1nc(Br)c(Cl)nc1C#N,3,3.301767042177069,16.380371,7.4512634
Brc1nc(I)c(I)nc1-c1cccs1,3,3.4030687513726106,4.49624,-13.00344
COc1nc(I)c(-c2cccs2)nc1F,3,3.05590015177095,4.8852673,-13.409804
COc1nc(C#N)c(-c2cccs2)nc1OC,3,2.7586935049174794,5.2616925,-13.124387
c1csc(-c2cnccn2)c1,3,2.1283150216119147,4.6140175,-11.684094
N#Cc1cnc(-c2cccs2)c(F)n1,3,2.896068662615214,4.741952,-12.298962
COc1nc(I)c(Cl)nc1C,3,3.1213409198516064,15.621426,8.250694
Fc1ncc(I)nc1Br,3,3.69867993030248,14.588494,7.458761
COc1nc(-c2cccs2)c(Cl)nc1-c1cccs1,3,2.5964671253426985,4.874328,-13.390719
Cc1csc(-c2cccs2)c1,4,2.3365998555279983,0.87775254,-1.1992095
N#Cc1sc(Br)c(I)c1F,4,3.8481291299891223,-3.3746228,14.231767
COc1sc(I)c(F)c1I,4,3.865021437681431,-2.597758,13.114877
Cc1cc(-c2cccs2)sc1C,4,2.269435226566209,0.057567768,-0.2062417
COc1c(Br)csc1-c1cccs1,4,2.651859292628369,0.055940814,-1.1832405
COc1c(-c2cccs2)sc(Cl)c1C#N,4,2.888951800122598,-1.3812739,-1.8441294
Cc1c(Br)csc1C#N,4,3.356408776456326,-7.3013678,13.256783
COc1c(I)sc(-c2cccs2)c1-c1cccs1,4,2.8560000413765305,-1.2183841,-1.1261564
N#Cc1sc(-c2cccs2)c(Cl)c1Br,4,3.101953958473203,-1.2276613,-1.9437929
Cc1sc(I)cc1I,4,3.642644594051183,-3.6735277,7.4324775
Cc1c(-c2cccs2)csc1Br,4,2.721508077244941,0.48411503,-1.1279275
COc1csc(OC)c1C#N,4,3.020084951681845,-7.190946,13.314932
COc1c(F)sc(Cl)c1C,4,3.135707236497998,-2.8947742,13.268516
COc1c(Cl)sc(C)c1C#N,4,3.049512803140732,-2.9376545,14.108594
Cc1sc(Br)c(Cl)c1C#N,4,3.409307236497999,-2.8564239,14.295842
Cc1cc(I)c(Br)s1,4,3.433824813831404,-3.6922147,7.4350557
COc1cc(Br)sc1C#N,4,3.0944950077011546,-3.0179005,7.5265408
Cc1c(I)sc(F)c1F,4,3.645691552376059,-2.2642047,13.680718
Fc1c(-c2cccs2)sc(Br)c1-c1cccs1,4,2.819593740396286,-0.87060225,-1.2637824
Cc1scc(I)c1C#N,4,3.4102587764563257,-7.1934786,13.322243
Cc1scc(I)c1C,4,3.177499539106128,-7.5547395,12.624655
COc1cscc1Br,4,2.881462176468766,-7.0191593,12.332114
Clc1csc(I)c1Cl,4,3.542840198446788,-7.3513837,12.537169
COc1cc(C#N)sc1I,4,3.33402321282936,-2.936195,7.6097503
COc1cc(Cl)sc1C#N,4,2.980074494880641,-3.123363,7.583919
Fc1cc(Cl)sc1-c1cccs1,4,2.6646899776974298,0.12233984,-0.5653212
COc1cc(C)c(F)s1,4,3.38179916107171,-3.3636026,7.7137184
N#Cc1cc(Cl)sc1I,4,3.419478007225557,-3.3061075,7.4405375
Cc1c(C#N)sc(-c2cccs2)c1C,4,2.8247717099524934,-1.1680456,-1.9299341
Fc1c(Cl)csc1Cl,4,3.203246791853381,-7.362761,12.493761
Clc1cc(-c2cccs2)sc1Br,4,2.683968710729104,0.07185912,-0.31696194
N#Cc1sc(Cl)c(Cl)c1Cl,4,3.3032350471488856,-3.1998503,14.420387
Cc1sc(F)c(C)c1I,4,3.464656100871041,-2.3102827,13.564664
Ic1csc(I)c1,4,3.9809944367265073,6.161315,12.992302
COc1c(I)sc(I)c1Br,4,3.734153982060129,-2.6831949,13.246914
COc1cc(F)c(C)s1,4,3.2629991610717117,-3.278914,7.6913886
Cc1sc(Cl)cc1-c1cccs1,4,2.4758365840322725,0.2632753,-0.48199683
N#Cc1cc(I)sc1-c1cccs1,4,3.085176548345624,-0.12393852,-0.5345385
Fc1sc(I)c(-c2cccs2)c1Br,4,3.2817474423165187,-0.8189946,-1.0939819
N#Cc1cscc1-c1cccs1,4,2.778686176792453,1.8905313,-2.374061
N#Cc1scc(I)c1C#N,4,3.7307770589832057,-7.2477946,13.302727
Cc1ccc(-c2cccs2)s1,4,2.0857118747587684,0.4691299,-0.68074846
COc1sc(F)cc1I,4,3.6236049303024807,-3.6457949,7.456779
COc1sc(Br)c(F)c1Br,4,3.574454573776105,-2.6524315,13.0303
Cc1csc(C#N)c1Br,4,3.342683776456326,-7.2850533,13.280344
N#Cc1c(-c2cccs2)csc1F,4,2.8805378789069547,0.27939442,-1.5277926
COc1cc(F)c(C#N)s1,4,3.49799244359859,-3.0505075,7.635072
COc1c(I)sc(C#N)c1F,4,3.5227218217083696,-3.559179,13.813562
Cc1csc(Cl)c1,4,2.756994436726508,6.133123,12.961763
N#Cc1c(F)sc(Cl)c1Br,4,3.4820048696340926,-2.8072972,14.331197
Cc1sccc1-c1cccs1,4,2.3558287016818458,0.6070653,-0.81533176
N#Cc1ccsc1C#N,4,3.0970033918409428,-8.60916,13.24779
COc1scc(I)c1C,4,3.491887622610172,-7.759426,12.810706
Clc1ccc(Br)s1,4,2.34826326263744,-3.2384565,6.9516616
Cc1c(Cl)sc(C#N)c1Cl,4,3.3190995441903066,-3.2150757,14.380847
COc1sc(Cl)c(F)c1C#N,4,3.4383319012839664,-3.06614,13.68034
Cc1cc(F)sc1C#N,4,3.3967356995332487,-3.0681937,7.40804
COc1c(-c2cccs2)csc1C#N,4,2.822791354922906,0.13520148,-1.519867
Fc1cscc1Br,4,3.349063262637439,-7.0974126,12.254724
Cc1cc(I)sc1Cl,4,3.329846791853382,-3.6151588,7.4769616
Cc1cc(F)sc1Br,4,3.250903934710525,-3.5559769,7.3087745
COc1c(F)csc1I,4,3.37858569953325,-7.440133,12.857945
Fc1ccsc1-c1cccs1,4,2.574126297835692,0.3925522,-0.87853074
COc1sc(I)cc1F,4,3.5395530072255577,-3.5828462,7.5540266
COc1sc(Br)c(Br)c1-c1cccs1,4,3.010945674449534,-1.3284274,-0.8349092
COc1sc(I)c(Cl)c1C#N,4,3.63271757767654,-3.052044,13.597894
N#Cc1c(Br)sc(Cl)c1Br,4,3.3295054613500703,-2.8571475,14.290999
COc1c(F)sc(-c2cccs2)c1F,4,2.9335882779998297,-1.2284397,-1.2898831
COc1sc(F)c(I)c1OC,4,3.467313333644711,-2.8896995,13.219166
COc1sc(I)c(C#N)c1OC,4,3.3930305037155293,-3.1705446,13.708549
Cc1cc(C#N)sc1C,4,2.8540703149178643,-2.8549387,7.471985
N#Cc1sc(-c2cccs2)c(Br)c1F,4,3.15085928391699,-1.1702523,-1.9476199
COc1ccsc1-c1cccs1,4,2.286977605363882,0.15921214,-0.8311544
Clc1c(Br)sc(I)c1Br,4,3.856375833312513,-2.1644042,13.544017
Cc1c(-c2cccs2)sc(F)c1Br,4,2.9818705192395942,-0.9004788,-1.1715323
COc1csc(-c2cccs2)c1-c1cccs1,4,2.5729496587636334,0.1470422,-1.1487356
Fc1c(Cl)sc(Cl)c1F,4,3.342147739667028,-2.38753,13.749715
Fc1cc(I)c(Br)s1,4,3.7555764621830505,-3.6464684,7.317791
N#Cc1cccs1,4,2.707149740370232,0.6473922,-0.7912166
N#Cc1sc(Br)c(I)c1Cl,4,3.774771141823442,-3.3491998,14.333273
Fc1csc(-c2cccs2)c1F,4,2.801990882674806,0.32310155,-1.0732646
Clc1scc(-c2cccs2)c1Cl,4,2.6808166745300106,0.46534446,-1.1681209
COc1csc(C)c1-c1cccs1,4,2.4908023279714038,0.22791284,-1.2162877
Cc1c(Cl)sc(Cl)c1-c1cccs1,4,2.741028211547288,-0.85871804,-1.135912
Clc1ccsc1I,4,3.1843450440139573,-8.749509,13.165469
Clc1cccs1,4,2.7931975166119525,0.62423015,-0.75210136
Cc1scc(C#N)c1-c1cccs1,4,2.672624781193857,0.44803077,-1.4107423
COc1cc(C#N)sc1OC,4,3.1385572593741538,-3.0454032,7.611226
COc1c(Br)sc(I)c1Cl,4,3.494998952474329,-2.6969368,13.249734
Cc1scc(I)c1Br,4,3.452385253391843,-7.446537,12.45343
COc1sc(F)c(C)c1I,4,3.5836888933027327,-2.5955987,13.269156
Cc1sccc1Br,4,2.7323045581839978,-8.765704,13.182053
Fc1cc(Cl)cs1,4,3.1750316836900705,6.1587243,12.988587
COc1cc(C)c(-c2cccs2)s1,4,2.803998585767662,-0.17019048,-0.4189174
COc1cc(C)cs1,4,2.7422642743708625,6.0823336,12.905807
N#Cc1ccsc1Br,4,2.859950288356877,-8.606786,13.261413
COc1sc(-c2cccs2)c(C)c1Br,4,2.972187094567877,-1.1931096,-1.1751337
Cc1c(I)csc1Cl,4,3.4240929456995346,-7.525257,12.589196
Fc1scc(-c2cccs2)c1-c1cccs1,4,2.681063696297596,0.4867656,-1.1253822
Brc1scc(-c2cccs2)c1I,4,2.9309392989643985,0.50943553,-1.1376374
COc1c(Br)sc(Br)c1-c1cccs1,4,2.8624900531477597,-0.9524882,-1.0307003
N#Cc1csc(-c2cccs2)c1,4,2.5861376053638807,1.5141776,-2.3023217
N#Cc1sc(F)c(-c2cccs2)c1Cl,4,3.1547397572897715,-1.1058645,-1.8557456
Ic1sccc1-c1cccs1,4,2.7300686055279986,0.65533906,-0.8720604
N#Cc1c(Br)sc(-c2cccs2)c1-c1cccs1,4,2.85976779285582,-1.0833849,-1.8667693
Fc1c(Br)sc(Br)c1F,4,3.503503592509837,-2.2109458,13.5483675
Fc1csc(Br)c1,4,2.9233669063621357,6.1707215,13.005651
c1csc(-c2ccsc2-c2cccs2)c1,4,2.3951361957269928,0.4986247,-0.850143
N#Cc1c(I)csc1-c1cccs1,4,3.078092556661633,-0.06574481,-1.4104921
COc1sc(C#N)c(C#N)c1OC,4,3.3385408489099246,-3.2781868,13.708471
Brc1sccc1I,4,3.326020347657682,-8.758908,13.183894
N#Cc1c(F)csc1I,4,3.6324664687640182,-7.1454167,13.209127
COc1c(Cl)csc1F,4,3.1023260841486344,-7.6199455,12.884536
COc1sccc1F,4,2.999072665979256,-8.588963,13.069078
Fc1cc(Br)sc1F,4,3.378591846798436,-3.6995554,7.3360634
Brc1ccsc1I,4,3.2373612383459403,-8.760531,13.191801
Clc1csc(-c2cccs2)c1,4,2.551972451681845,0.87564886,-1.2504525
Cc1c(-c2cccs2)sc(C#N)c1-c1cccs1,4,2.8069580295422103,-1.1942164,-1.9237336
COc1csc(I)c1C,4,3.1881549303024794,-7.414843,12.773489
Cc1c(Br)sc(I)c1C,4,3.5548005824763926,-2.2190847,13.57025
COc1ccc(C)s1,4,2.5361642743708632,-3.2552469,7.039362
Fc1ccc(I)s1,4,3.3794810764026204,-3.1935468,6.913032
Clc1sc(Br)cc1-c1cccs1,4,2.6486284392358925,0.25730887,-0.44171003
Clc1sccc1Br,4,2.874949092596953,-8.7593355,13.175325
Clc1cscc1Cl,4,3.0863215622325804,-7.0836854,12.29304
Fc1sc(I)c(Cl)c1F,4,3.727859445352647,-2.3448472,13.817642
N#Cc1sc(-c2cccs2)c(C#N)c1I,4,3.221925426496224,-1.2821544,-1.980207
Fc1cscc1-c1cccs1,4,2.72673254783569,0.9743695,-1.0591063
Cc1csc(I)c1,4,3.190481076402621,6.178918,13.008058
N#Cc1sc(Br)c(Br)c1Br,4,3.545004869634093,-3.331281,14.334642
N#Cc1cc(F)sc1-c1cccs1,4,2.995853887222962,-0.17179671,-0.6130899
N#Cc1sc(F)cc1Cl,4,3.5464703149178654,-2.984782,7.3956227
COc1cscc1C,4,2.669313924720514,-6.959113,12.321054
COc1sc(OC)c(-c2cccs2)c1Br,4,3.073751800122598,-1.2775505,-0.8870502
Brc1csc(I)c1,4,3.2547272302487755,6.167366,13.003295
Fc1sc(F)c(I)c1Br,4,3.9273765022088334,-2.0862164,13.618161
N#Cc1cc(Br)c(-c2cccs2)s1,4,2.9436426606117365,-0.275828,-0.47197384
COc1sc(F)cc1-c1cccs1,4,2.9479948435639187,0.035998713,-0.51715255
Brc1cc(I)c(-c2cccs2)s1,4,2.959922556882951,-0.08381776,-0.45636094
Brc1ccsc1-c1cccs1,4,2.4406753362972307,0.35374185,-0.90462625
COc1scc(Cl)c1Br,4,3.3003030072255566,-7.673644,12.793111
COc1sc(I)c(C)c1F,4,3.591149840048294,-2.650869,13.210371
COc1cc(Br)c(C)s1,4,3.113126084148633,-3.3759403,7.675332
Clc1c(I)sc(-c2cccs2)c1Br,4,3.1888282115472872,-0.9278762,-1.2231567
COc1sc(C)cc1Br,4,2.953428007225556,-3.6933806,7.4991164
COc1cc(Br)cs1,4,2.8319873512939395,6.0817957,12.907618
COc1sc(Br)c(Cl)c1-c1cccs1,4,3.05854804131344,-1.243032,-0.9062247
COc1c(Cl)sc(Cl)c1Br,4,3.0141912601666387,-2.768756,13.007271
Fc1c(Br)csc1I,4,3.6896819566885455,-7.3335004,12.419854
Cc1csc(C)c1-c1cccs1,4,2.4782067197788784,0.43070915,-1.1485529
COc1cc(Cl)c(-c2cccs2)s1,4,2.880294635663711,-0.1269259,-0.37476814
COc1csc(I)c1Cl,4,3.266899161071711,-7.472243,12.802036
Cc1c(Br)sc(Br)c1-c1cccs1,4,2.848128211547289,-0.68669367,-1.0754588
COc1cc(-c2cccs2)sc1C,4,2.362489646058723,-0.012678904,-0.26390412
Brc1sc(-c2cccs2)c(Br)c1Br,4,2.9502897500088263,-0.9125685,-1.2318472
Cc1c(Cl)sc(F)c1Cl,4,3.3129805155867604,-2.4729106,13.745252
COc1ccsc1C,4,2.3902195191261075,-8.608405,13.102878
COc1sc(Cl)c(-c2cccs2)c1-c1cccs1,4,2.834458621258188,-1.2316254,-0.9048913
Clc1cc(Cl)c(I)s1,4,3.304350088556678,-3.5045812,7.481363
COc1sc(F)c(C#N)c1C#N,4,3.498287234484761,-3.1859496,13.68052
Cc1cc(Cl)c(I)s1,4,3.3665852533918423,-3.5613835,7.507884
Fc1sc(F)c(Cl)c1F,4,3.5567992446837517,-2.3939686,13.85937
COc1csc(I)c1,4,3.117085952692542,6.0710726,12.893791
COc1cc(I)sc1Br,4,3.2651856995332498,-3.6029325,7.686187
Cc1sc(-c2cccs2)c(-c2cccs2)c1-c1cccs1,4,2.644852553434651,-1.0282313,-1.1646276
COc1cc(Cl)c(C#N)s1,4,3.439833469239616,-3.0999508,7.6736116
N#Cc1cc(-c2cccs2)sc1Br,4,2.866085488054564,-0.036736302,-0.42850527
Brc1cscc1I,4,3.5655223719491795,-7.0802135,12.27186
N#Cc1csc(Cl)c1,4,2.999985253391843,6.1137085,12.940525
Brc1csc(-c2cccs2)c1I,4,2.986291335163493,0.10443987,-1.0241873
COc1csc(Br)c1F,4,3.0053568533794035,-7.493115,12.708138
COc1ccsc1Cl,4,2.56838805059464,-8.596111,13.080118
N#Cc1c(Cl)csc1F,4,3.356206853379403,-7.146951,13.312491
Ic1cc(-c2cccs2)c(-c2cccs2)s1,4,2.7597687699473497,0.10085579,-0.40803203
Clc1sc(-c2cccs2)c(Br)c1I,4,3.162962826931904,-0.86083966,-1.2001654
Cc1c(Br)sc(Cl)c1Br,4,3.290140381807497,-2.2844522,13.719634
COc1sc(Cl)c(Cl)c1Cl,4,3.218411378509834,-2.7726104,13.201387
COc1scc(-c2cccs2)c1-c1cccs1,4,2.659576735686711,0.022205746,-0.99421567
COc1sc(C#N)c(F)c1OC,4,3.3638713691001456,-3.3583646,13.705622
Fc1scc(-c2cccs2)c1Br,4,2.875949706204217,0.5436019,-1.1191306
N#Cc1sc(-c2cccs2)c(Cl)c1-c1cccs1,4,2.926572822441619,-1.1575991,-1.9629241
Fc1sc(I)cc1I,4,3.85153690174349,-3.6586611,7.570837
COc1cc(-c2cccs2)sc1Cl,4,2.562656382025459,0.0059035625,-0.26166722
Brc1cscc1Br,4,3.3587555703297465,-7.1071587,12.28299
COc1scc(Cl)c1OC,4,3.0149360333421797,-7.688356,12.86835
N#Cc1cc(-c2cccs2)sc1Cl,4,2.7888800826491598,-0.03282576,-0.44798103
N#Cc1sc(Cl)cc1I,4,3.58280493030248,-3.0026853,7.403821
COc1sc(C#N)cc1F,4,3.419720648726796,-2.9490752,7.589654
Cc1sc(Cl)c(Cl)c1C#N,4,3.164363449515749,-2.831713,14.242267
COc1cc(Br)sc1-c1cccs1,4,2.6236168809859564,-0.07258175,-0.3871405
COc1csc(F)c1,4,2.8957111275177176,6.0456586,12.869708
N#Cc1ccc(F)s1,4,3.123883155489744,-2.9508474,7.02085
Clc1ccsc1-c1cccs1,4,2.4035157209126137,0.3756806,-0.8710404
Clc1sc(-c2cccs2)cc1Br,4,2.644898122493812,0.13239944,-0.324343
COc1cc(F)sc1I,4,3.355831853379403,-3.627991,7.504095
Clc1cc(I)sc1-c1cccs1,4,2.952873235615982,-0.029280802,-0.41092905
Clc1cc(Cl)c(Br)s1,4,2.9857830555896445,-3.5052412,7.281035
N#Cc1scc(Br)c1F,4,3.4972530072255577,-7.210518,13.24369
COc1sc(Cl)cc1-c1cccs1,4,2.72659484356392,0.10216977,-0.5013496
COc1csc(Br)c1Br,4,3.024383776456326,-7.5081997,12.753752
COc1sc(Br)c(C#N)c1OC,4,3.2595622344847603,-3.132932,13.76839
COc1csc(-c2cccs2)c1F,4,2.660761995331072,0.07888306,-1.0301671
Fc1scc(I)c1Br,4,3.849868769875359,-7.464246,12.386254
Clc1c(Br)csc1-c1cccs1,4,2.7968718781499184,0.10373513,-1.0239679
N#Cc1sc(F)cc1F,4,3.56150493030248,-2.9681373,7.416147
Fc1csc(Br)c1-c1cccs1,4,2.914144728828653,0.44799346,-1.0294354
COc1csc(Cl)c1F,4,2.9193606995332484,-7.4619284,12.693123
Fc1cc(Br)cs1,4,2.9983984853095045,6.1593733,12.992528
Cc1sc(C#N)c(I)c1C,4,3.344091851882614,-3.3518043,14.1816435
COc1c(I)csc1Br,4,3.3444664687640184,-7.667305,12.828388
N#Cc1scc(Br)c1Cl,4,3.4351530072255567,-7.2580624,13.262654
Cc1sc(-c2cccs2)c(C)c1-c1cccs1,4,2.5412577906317644,-1.0916005,-1.213812
COc1sc(C#N)c(-c2cccs2)c1F,4,3.154112239683037,-1.2937242,-1.8274453
COc1csc(C)c1C#N,4,2.8281565461626936,-7.191804,13.342536
N#Cc1cscc1C#N,4,3.292106776456325,-6.917526,12.732898
N#Cc1ccc(Cl)s1,4,2.71398665199324,-3.0081701,6.9902883
Clc1scc(I)c1Br,4,3.684248989655579,-7.413586,12.468584
